gene_name	number_of_transposon_per_gene	number_of_read_pergene
PRP46 	8 	201 	
YPL150W 	43 	606 	
ATG5 	9 	14 	
PPT2 	3 	2 	
PXA1 	26 	737 	
NOP53 	1 	0 	
KES1 	12 	120 	
POC4 	4 	5 	
RPL33A 	0 	0 	
YPL142C 	0 	0 	
FRK1 	32 	1136 	
MKK2 	23 	727 	
UME1 	6 	15 	
SPP1 	12 	120 	
GIP3 	43 	1544 	
YPL136W 	10 	30 	
ISU1 	7 	124 	
YPL135C-A 	2 	14 	
ODC1 	20 	425 	
RDS2 	21 	506 	
COX11 	15 	187 	
RPL5 	0 	0 	
SPO19 	11 	58 	
TAF14 	4 	3 	
TBF1 	0 	0 	
HHO1 	25 	642 	
NAN1 	0 	0 	
KAP120 	10 	30 	
SPC29 	0 	0 	
RNY1 	6 	39 	
TFB2 	2 	1 	
MEI5 	7 	63 	
VPS30 	13 	92 	
YPL119C-A 	3 	13 	
DBP1 	18 	592 	
MRP51 	6 	10 	
IDI1 	1 	0 	
HOS3 	27 	894 	
BEM3 	16 	360 	
YPL114W 	5 	7 	
YPL113C 	21 	311 	
PEX25 	9 	202 	
CAR1 	68 	3528 	
GDE1 	42 	400 	
YPL109C 	35 	979 	
YPL108W 	8 	221 	
YPL107W 	14 	435 	
SSE1 	5 	8 	
SYH1 	36 	697 	
MSD1 	14 	68 	
FMP30 	27 	954 	
YPL102C 	14 	491 	
ELP4 	12 	170 	
ATG21 	10 	151 	
INA17 	4 	135 	
MGR2 	8 	48 	
MSY1 	15 	158 	
ERI1 	4 	7 	
PNG1 	17 	241 	
EEB1 	33 	780 	
SEC62 	3 	2 	
NOG1 	3 	2 	
SSU1 	30 	696 	
GLR1 	21 	574 	
RPS6A 	2 	1 	
RLM1 	9 	108 	
YPL088W 	27 	706 	
YDC1 	11 	291 	
ELP3 	10 	111 	
SEC16 	6 	48 	
BRO1 	0 	0 	
SEN54 	1 	0 	
MOT1 	2 	3 	
RPS9A 	21 	538 	
YPL080C 	28 	797 	
RPL21B 	10 	98 	
ATP4 	4 	8 	
YPL077C 	14 	623 	
GPI2 	1 	0 	
GCR1 	14 	222 	
YTA6 	36 	873 	
YPL073C 	6 	97 	
UBP16 	23 	657 	
YPL071C 	12 	206 	
MUK1 	24 	997 	
BTS1 	24 	415 	
YPL068C 	15 	194 	
YPL067C 	35 	1434 	
RGL1 	34 	1056 	
VPS28 	4 	4 	
CWC27 	17 	602 	
TIM50 	4 	35 	
YPL062W 	31 	1653 	
ALD6 	28 	815 	
MFM1 	25 	805 	
GRX5 	3 	5 	
PDR12 	59 	1667 	
SUR1 	17 	307 	
LCL1 	33 	959 	
LGE1 	38 	746 	
LEE1 	19 	825 	
KTR6 	36 	1141 	
OAZ1 	12 	234 	
ARL3 	17 	145 	
MNN9 	1 	0 	
DIG1 	66 	1335 	
CAM1 	27 	705 	
SGF11 	4 	11 	
ELC1 	11 	39 	
VPS16 	19 	142 	
YPL044C 	1 	0 	
NOP4 	18 	222 	
SSN3 	32 	933 	
YPL041C 	22 	735 	
ISM1 	45 	567 	
YPL039W 	37 	2232 	
YPL038W-A 	4 	218 	
MET31 	25 	547 	
EGD1 	13 	4209 	
PMA2 	67 	2434 	
YPL035C 	13 	136 	
YPL034W 	18 	440 	
SRL4 	15 	163 	
SVL3 	55 	1740 	
PHO85 	11 	140 	
TRM44 	47 	1140 	
SUV3 	37 	913 	
ERG10 	0 	0 	
SMA1 	38 	639 	
SKS1 	31 	522 	
YPL025C 	39 	1177 	
RMI1 	10 	64 	
MET12 	53 	814 	
RAD1 	66 	2322 	
ECM23 	19 	886 	
ULP1 	6 	37 	
VTC3 	120 	5208 	
CTF19 	18 	115 	
IRC15 	83 	4413 	
SWI1 	14 	81 	
HST2 	80 	3882 	
YPL014W 	92 	5447 	
MRPS16 	20 	379 	
RRP12 	2 	2 	
TAF3 	39 	1268 	
RET3 	3 	10 	
TAE2 	136 	4007 	
CHL1 	112 	2476 	
TFC8 	10 	107 	
NCR1 	216 	13051 	
AEP3 	100 	2185 	
LSP1 	62 	1868 	
ULA1 	164 	10703 	
SNF8 	26 	700 	
HAT1 	97 	3984 	
CIT3 	147 	15559 	
PDH1 	149 	14021 	
YPR002C-A 	12 	77 	
YPR003C 	165 	6146 	
AIM45 	80 	1994 	
HAL1 	61 	2871 	
ICL2 	140 	7531 	
REC8 	152 	8714 	
HAA1 	104 	6330 	
SUT2 	45 	917 	
RPA135 	3 	6 	
YPR010C-A 	20 	422 	
YPR011C 	94 	5197 	
YPR012W 	12 	124 	
CMR3 	53 	1919 	
YPR014C 	29 	710 	
YPR015C 	51 	1419 	
TIF6 	6 	73 	
YPR016W-A 	20 	469 	
DSS4 	8 	144 	
RLF2 	63 	1765 	
MCM4 	5 	29 	
ATP20 	11 	73 	
AGC1 	59 	1645 	
YPR022C 	104 	3382 	
EAF3 	26 	409 	
YME1 	8 	29 	
CCL1 	8 	43 	
ATH1 	73 	2111 	
YPR027C 	19 	162 	
YOP1 	18 	109 	
APL4 	43 	1102 	
CSR2 	55 	1342 	
NTO1 	51 	1480 	
SRO7 	37 	482 	
HTS1 	1 	0 	
ARP7 	13 	537 	
GLN1 	0 	0 	
VMA13 	32 	692 	
YPR036W-A 	5 	38 	
ERV2 	39 	970 	
IRC16 	24 	898 	
YPR039W 	24 	857 	
TIP41 	28 	857 	
TIF5 	0 	0 	
PUF2 	32 	623 	
RPL43A 	5 	55 	
OPI11 	3 	7 	
THP3 	20 	235 	
MCM16 	3 	2 	
MSF1 	15 	357 	
TAH18 	2 	1 	
ATG11 	35 	778 	
YPR050C 	31 	1542 	
MAK3 	43 	2198 	
NHP6A 	19 	317 	
YPR053C 	29 	531 	
SMK1 	25 	696 	
SEC8 	29 	499 	
TFB4 	3 	4 	
BRR1 	10 	238 	
YMC1 	9 	150 	
YPR059C 	4 	15 	
ARO7 	2 	1 	
JID1 	22 	556 	
FCY1 	17 	1072 	
YPR063C 	17 	420 	
YPR064W 	29 	595 	
ROX1 	12 	103 	
UBA3 	22 	1088 	
ISA2 	3 	4 	
HOS1 	22 	1306 	
SPE3 	11 	162 	
MED1 	21 	430 	
YPR071W 	12 	123 	
NOT5 	6 	57 	
LTP1 	10 	266 	
TKL1 	32 	444 	
YPR074W-A 	14 	257 	
OPY2 	22 	359 	
YPR076W 	9 	168 	
YPR077C 	23 	633 	
YPR078C 	34 	833 	
MRL1 	32 	729 	
TEF1 	1 	0 	
GRS2 	40 	1308 	
DIB1 	1 	0 	
MDM36 	14 	313 	
YPR084W 	20 	396 	
ASA1 	0 	0 	
SUA7 	0 	0 	
VPS69 	7 	104 	
SRP54 	7 	74 	
YPR089W 	36 	696 	
NVJ2 	26 	540 	
YPR092W 	16 	594 	
ASR1 	24 	823 	
RDS3 	2 	1 	
SYT1 	29 	391 	
YPR096C 	16 	182 	
YPR097W 	42 	1194 	
YPR098C 	12 	264 	
YPR099C 	5 	31 	
MRPL51 	4 	15 	
SNT309 	4 	17 	
RPL11A 	2 	1 	
PRE2 	0 	0 	
FHL1 	16 	488 	
COG4 	1 	0 	
ISR1 	18 	174 	
YTH1 	1 	0 	
RPN7 	0 	0 	
YPR108W-A 	13 	457 	
YPR109W 	32 	1704 	
RPC40 	0 	0 	
DBF20 	28 	351 	
MRD1 	1 	0 	
PIS1 	3 	23 	
YPR114W 	14 	302 	
RGC1 	31 	534 	
RRG8 	12 	367 	
YPR117W 	71 	1441 	
MRI1 	11 	111 	
CLB2 	5 	79 	
CLB5 	36 	963 	
THI22 	27 	708 	
AXL1 	81 	2255 	
YPR123C 	3 	55 	
CTR1 	10 	186 	
YLH47 	24 	653 	
YPR126C 	10 	260 	
YPR127W 	14 	157 	
ANT1 	21 	234 	
SCD6 	12 	56 	
YPR130C 	5 	12 	
NAT3 	2 	1 	
RPS23B 	15 	41 	
SPN1 	10 	132 	
TOM5 	1 	0 	
MSS18 	10 	125 	
CTF4 	10 	56 	
YPR136C 	0 	0 	
RRP9 	3 	32 	
MEP3 	36 	1167 	
LOA1 	3 	8 	
TAZ1 	15 	519 	
KAR3 	13 	83 	
YPR142C 	16 	507 	
RRP15 	4 	7 	
NOC4 	3 	28 	
ASN1 	40 	968 	
YPR145C-A 	9 	130 	
YPR146C 	13 	780 	
YPR147C 	11 	413 	
YPR148C 	15 	690 	
NCE102 	13 	274 	
YPR150W 	18 	453 	
SUE1 	21 	711 	
URN1 	72 	1775 	
YPR153W 	5 	124 	
PIN3 	10 	168 	
NCA2 	21 	223 	
TPO3 	18 	461 	
TDA6 	32 	856 	
CUR1 	17 	468 	
KRE6 	15 	338 	
YPR159C-A 	1 	0 	
GPH1 	32 	1039 	
YPR160W-A 	2 	2 	
YPR160C-A 	2 	61 	
SGV1 	15 	370 	
ORC4 	2 	1 	
TIF3 	4 	9 	
MMS1 	15 	175 	
RHO1 	0 	0 	
MRP2 	3 	15 	
MET16 	8 	120 	
NUT2 	5 	96 	
JIP5 	6 	25 	
YPR170C 	10 	500 	
YPR169W-A 	1 	0 	
YPR170W-B 	2 	4 	
YPR170W-A 	1 	0 	
BSP1 	33 	965 	
YPR172W 	15 	308 	
VPS4 	2 	1 	
YPR174C 	9 	157 	
DPB2 	3 	44 	
BET2 	0 	0 	
YPR177C 	3 	2 	
PRP4 	3 	2 	
HDA3 	30 	731 	
AOS1 	0 	0 	
SEC23 	2 	1 	
SMX3 	2 	1 	
DPM1 	2 	1 	
GDB1 	47 	1041 	
ATG13 	16 	337 	
PZF1 	1 	0 	
RPO26 	0 	0 	
MLC2 	8 	67 	
SKI3 	21 	187 	
RPC82 	0 	0 	
QCR2 	10 	101 	
AQY1 	17 	261 	
HPA2 	19 	671 	
OPT2 	17 	131 	
YPR195C 	7 	32 	
YPR196W 	22 	738 	
YPR197C 	13 	95 	
SGE1 	15 	77 	
ARR1 	23 	508 	
ARR2 	11 	223 	
ARR3 	16 	447 	
YPR202W 	1 	0 	
YPR203W 	0 	0 	
YPR204W 	0 	0 	
YPR204C-A 	0 	0 	
Q0010 	3 	14 	
Q0017 	1 	0 	
Q0032 	2 	3 	
AI1 	53 	1516 	
AI2 	96 	2495 	
AI3 	116 	2892 	
AI4 	168 	4759 	
AI5_ALPHA 	189 	5315 	
COX1 	241 	7734 	
AI5_BETA 	26 	1138 	
ATP8 	2 	1 	
ATP6 	26 	816 	
Q0092 	5 	21 	
BI2 	57 	1797 	
BI3 	124 	4879 	
BI4 	213 	7804 	
COB 	276 	9999 	
OLI1 	5 	128 	
VAR1 	16 	481 	
Q0142 	5 	150 	
Q0143 	1 	0 	
Q0144 	6 	82 	
SCEI 	39 	2577 	
Q0182 	14 	153 	
COX2 	26 	391 	
Q0255 	85 	2560 	
COX3 	24 	1446 	
Q0297 	1 	0 	
