gene_name number_of_transposon_per_gene number_of_read_per_gene
GET4 16 530
SEY1 28 1039
SWT1 27 1094
RPS28A 2 1
GLN4 3 2
YOR169C 0 0
YOR170W 4 6
LCB4 19 202
YRM1 49 1518
DCS2 20 513
MED4 8 104
ALE1 27 845
HEM15 12 209
MPC54 22 369
GAC1 39 1414
SYC1 10 245
DCI1 5 26
LAS17 18 215
RPS30B 8 60
FYV12 54 1150
SER1 5 7
GSP2 15 199
YOR186W 31 1087
YOR186C-A 24 868
TUF1 5 20
MSB1 45 1088
IES4 2 1
SPR1 22 465
ULS1 47 995
THI72 35 1236
YOR192C-C 1 0
PEX27 13 193
TOA1 0 0
SLK19 27 813
LIP5 9 46
MCA1 16 361
BFR1 6 196
YOR199W 28 1020
YOR200W 9 217
MRM1 10 77
HIS3 18 266
YOR203W 28 549
DED1 3 8
GEP3 17 127
NOC2 11 98
RET1 5 4
PTP2 6 21
NPT1 20 794
RPB10 0 0
MGM1 9 42
STE4 22 892
SAS5 8 129
SPR2 15 424
AIM41 12 302
RUD3 11 198
RFC1 28 461
YOR218C 8 35
STE13 34 641
RCN2 11 96
MCT1 17 586
ODC2 28 740
DSC3 14 457
RPB8 0 0
YOR225W 20 341
ISU2 26 1075
HER1 51 1117
MCP1 14 223
WTM2 66 3144
WTM1 35 873
MKK1 15 878
YOR231C-A 0 0
MGE1 1 0
KIN4 20 640
RPL33B 19 432
IRC13 15 218
DFR1 3 2
HES1 18 465
YOR238W 16 808
ABP140 28 397
MET7 18 241
SSP2 19 653
PUS7 29 704
ESA1 6 70
DGA1 12 275
ENV9 9 67
SRL1 11 103
YOR248W 9 88
APC5 6 26
CLP1 2 1
TUM1 6 114
TMA16 12 227
NAT5 13 843
SEC63 5 4
OSW1 17 197
TRE2 3 2
CDC31 0 0
HNT3 14 140
RPT4 3 3
GCD1 3 3
RPN8 8 91
GPN2 1 0
YOR263C 4 25
DSE3 22 855
RBL2 3 8
PNT1 31 736
HRK1 37 1060
YOR268C 46 1768
PAC1 4 13
VPH1 21 195
FSF1 16 423
YTM1 2 1
TPO4 29 244
MOD5 43 1727
RIM20 23 767
CAF20 8 122
YOR277C 3 4
HEM4 5 54
RFM1 12 176
FSH3 7 70
PLP2 10 193
YOR282W 16 614
YOR283W 10 147
HUA2 12 186
RDL1 12 225
RDL2 10 52
RRP36 1 0
MPD1 13 530
YOR289W 25 955
SNF2 15 63
YPK9 38 856
YOR292C 18 280
RPS10A 5 25
YOR293C-A 3 12
RRS1 3 3
UAF30 28 1039
YOR296W 40 866
TIM18 13 256
MUM3 58 1831
MBF1 15 275
BUD7 35 903
YOR300W 20 417
RAX1 62 1936
YOR302W 2 1
CPA1 16 452
ISW2 35 925
BIL1 3 9
RRG7 8 53
MCH5 26 765
SLY41 32 1412
SNU66 23 624
YOR309C 5 5
NOP58 8 21
DGK1 9 32
RPL20B 0 0
SPS4 21 747
YOR314W 27 440
YOR314W-A 2 2
SFG1 22 417
COT1 21 497
YOR316C-A 24 982
FAA1 46 2139
YOR318C 39 1276
HSH49 0 0
GNT1 14 125
PMT3 54 2264
LDB19 24 560
PRO2 0 0
FRT1 19 300
YOR325W 9 167
MYO2 19 125
SNC2 15 319
PDR10 111 3652
SCD5 12 30
YOR329W-A 7 22
MIP1 19 212
YOR331C 11 218
VMA4 2 1
YOR333C 6 28
MRS2 13 117
ALA1 6 6
YOR335W-A 0 0
KRE5 14 67
TEA1 32 731
YOR338W 27 775
UBC11 14 183
RPA43 4 5
RPA190 3 5
YOR342C 22 456
YOR343C 42 2425
TYE7 21 1005
YOR345C 2 35
REV1 46 1117
PYK2 28 1016
PUT4 184 5840
CIN1 58 1821
MNE1 28 307
MEK1 20 347
TFB6 17 349
SOG2 40 1070
MSC6 36 919
GDS1 18 351
CIR2 24 617
SNX3 12 381
HAP5 21 555
VTS1 34 1549
PDE2 6 53
PRT1 21 694
PRE10 0 0
PIP2 57 1896
YOR364W 24 565
YOR365C 62 1679
YOR366W 6 104
SCP1 11 155
RAD17 28 411
RPS12 1 0
MRS6 7 17
GPB1 28 528
NDD1 6 128
NUD1 11 73
ALD4 38 509
GDH1 27 650
YOR376W 31 882
YOR376W-A 0 0
ATF1 18 526
AMF1 42 1552
YOR379C 30 1191
RDR1 31 544
FRE3 32 556
YOR381W-A 20 656
FIT2 13 51
FIT3 8 62
FRE5 20 420
YOR385W 8 53
PHR1 25 904
YOR387C 6 50
FDH1 5 55
YOR389W 35 1291
FEX1 6 12
HSP33 8 190
YOR392W 22 270
ERR1 6 5
PAU21 1 0
YOR394C-A 7 19
YRF1-8 38 69
YOR396C-A 4 3
YRF1-7 21 41
YPL283W-B 1 0
YPL283W-A 1 0
PAU22 1 0
ERR2 1 0
HSP32 1 0
FEX2 8 115
YPL278C 2 22
YPL277C 16 405
SAM3 32 915
SAM4 7 76
PBI1 17 403
ATP15 0 0
MDL2 38 1362
KAR9 24 625
PLC1 8 16
ACM1 13 292
DIM1 3 2
DIP5 42 1474
YPL264C 29 852
KEL3 53 1217
FUM1 17 51
YPL261C 32 1237
YPL260W 22 555
APM1 30 1093
THI21 44 2341
YPL257W 15 371
CLN2 13 212
BBP1 1 0
HFI1 9 99
VIK1 32 1379
YAH1 4 4
YPL251W 2 1
ICY2 2 1
RPL36B 6 26
YPL250W-A 6 26
GYP5 39 1359
GAL4 32 952
YPL247C 44 1222
RBD2 20 455
YPL245W 35 1015
HUT1 29 1808
SRP68 3 12
IQG1 7 6
CIN2 28 398
HSP82 65 2913
YAR1 8 81
YPL238C 0 0
SUI3 0 0
ENV7 15 243
RVB2 8 37
VMA11 3 2
NSL1 5 55
SSO1 31 1013
FAS2 6 5
USV1 32 587
YPL229W 8 71
CET1 1 0
ALG5 2 11
NEW1 38 316
YPL225W 4 5
MMT2 35 1166
GRE1 19 899
FMP40 43 603
YPL222C-A 10 62
FLC1 46 1688
RPL1A 5 5
PCL8 38 900
SAR1 0 0
BMS1 9 26
YPL216W 38 830
CBP3 5 17
THI6 30 1175
LEA1 7 97
PUS1 31 482
NIP7 0 0
SRP72 3 8
IPL1 8 103
RKM1 21 503
TYW1 30 876
PGC1 14 157
YPL205C 26 665
HRR25 11 91
TPK2 23 486
AFT2 25 999
YIG1 13 102
CSM4 5 18
YPL199C 11 175
RPL7B 16 197
YPL197C 6 37
OXR1 14 492
APL5 12 488
DDC1 30 959
RSA1 18 252
PRM3 6 31
YPL191C 15 316
NAB3 5 4
COA2 1 0
GUP2 34 1245
POS5 0 0
MF(ALPHA)1 7 70
UIP4 18 510
YPL185W 29 1291
MRN1 31 589
RTC6 4 28
RTT10 47 1298
YPL182C 8 64
CTI6 12 142
TCO89 39 974
PPQ1 23 641
CBC2 9 141
CUP9 35 2084
TRE1 73 2685
SPT14 4 5
NIP100 10 155
MRPL40 4 10
COX10 13 115
OYE3 46 2007
DAP1 24 509
MEX67 5 15
YPL168W 23 348
REV3 44 1142
ATG29 8 123
SET6 8 32
MLH3 23 530
SVS1 7 54
YPL162C 11 103
BEM4 17 209
CDC60 3 3
PET20 20 529
AIM44 34 580
TGS1 47 1516
PRM4 21 409
KIP2 34 654
PEP4 33 838
RAD53 23 366
YPL152W-A 2 2
RRD2 3 9
PRP46 18 422
YPL150W 29 181
ATG5 7 113
PPT2 7 80
PXA1 32 594
NOP53 4 66
KES1 2 1
POC4 4 23
RPL33A 0 0
YPL142C 1 0
FRK1 40 1197
MKK2 29 499
UME1 19 898
SPP1 14 65
GIP3 72 2418
YPL136W 11 80
ISU1 4 8
YPL135C-A 0 0
ODC1 33 471
RDS2 21 679
COX11 6 8
RPL5 1 0
SPO19 13 103
TAF14 0 0
TBF1 0 0
HHO1 10 386
NAN1 3 2
KAP120 30 884
SPC29 3 7
RNY1 25 564
TFB2 7 147
MEI5 9 175
VPS30 16 269
YPL119C-A 4 57
DBP1 30 525
MRP51 8 54
IDI1 2 1
HOS3 26 578
BEM3 33 432
YPL114W 12 201
YPL113C 27 933
PEX25 18 196
CAR1 94 4842
GDE1 59 1962
YPL109C 34 988
YPL108W 18 423
YPL107W 26 526
SSE1 28 736
SYH1 52 1424
MSD1 7 48
FMP30 31 1047
YPL102C 15 385
ELP4 18 407
ATG21 14 77
INA17 6 114
MGR2 5 69
MSY1 12 164
ERI1 1 0
PNG1 26 1011
EEB1 27 541
SEC62 7 46
NOG1 9 13
SSU1 46 1490
GLR1 29 611
RPS6A 4 10
RLM1 37 2202
YPL088W 40 1232
YDC1 20 333
ELP3 7 53
SEC16 14 188
BRO1 12 248
SEN54 8 23
MOT1 8 8
RPS9A 27 806
YPL080C 44 986
RPL21B 11 252
ATP4 0 0
YPL077C 22 591
GPI2 2 5
GCR1 25 176
YTA6 39 935
YPL073C 12 350
UBP16 28 478
YPL071C 18 968
MUK1 26 683
BTS1 31 586
YPL068C 25 520
YPL067C 53 1343
RGL1 43 624
VPS28 4 4
CWC27 22 543
TIM50 7 7
YPL062W 91 3910
ALD6 44 1788
MFM1 15 226
GRX5 2 1
PDR12 101 3449
SUR1 21 662
LCL1 39 1029
LGE1 8 117
LEE1 37 1596
KTR6 49 1533
OAZ1 16 483
ARL3 9 163
MNN9 0 0
DIG1 66 1413
CAM1 30 1037
SGF11 8 50
ELC1 19 412
VPS16 19 540
YPL044C 4 132
NOP4 15 386
SSN3 72 2740
YPL041C 29 1650
ISM1 25 195
YPL039W 26 775
YPL038W-A 6 114
MET31 18 640
EGD1 83 17160
PMA2 123 3253
YPL035C 11 328
YPL034W 21 597
SRL4 22 455
SVL3 35 818
PHO85 13 412
TRM44 48 1505
SUV3 20 333
ERG10 0 0
SMA1 40 843
SKS1 32 1100
YPL025C 69 1917
RMI1 7 43
MET12 45 913
RAD1 73 2154
ECM23 26 720
ULP1 15 195
VTC3 68 2399
CTF19 34 503
IRC15 112 5102
SWI1 7 16
HST2 128 6588
YPL014W 105 4533
MRPS16 21 131
RRP12 7 9
TAF3 25 624
RET3 3 3
RQC2 73 2224
CHL1 79 1632
TFC8 4 11
NCR1 184 9745
AEP3 32 591
LSP1 61 2052
ULA1 135 4553
SNF8 11 227
HAT1 57 954
CIT3 140 6698
PDH1 124 6413
YPR002C-A 11 40
YPR003C 139 3242
AIM45 55 1355
HAL1 48 1431
ICL2 168 6984
REC8 121 4344
HAA1 112 5911
SUT2 36 645
RPA135 7 7
YPR010C-A 14 689
YPR011C 71 3121
YPR012W 28 707
CMR3 34 1135
YPR014C 20 206
YPR015C 58 1872
TIF6 3 43
YPR016W-A 26 526
DSS4 18 511
RLF2 42 685
MCM4 15 105
ATP20 12 150
AGC1 56 1801
YPR022C 82 2962
EAF3 43 1767
YME1 42 1030
CCL1 6 17
ATH1 97 2790
YPR027C 13 147
YOP1 19 301
APL4 40 855
CSR2 80 2684
NTO1 41 700
SRO7 46 1052
HTS1 4 4
ARP7 4 20
GLN1 4 5
VMA13 28 497
SPO24 10 80
ERV2 55 1242
IRC16 33 1030
YPR039W 34 1321
TIP41 31 658
TIF5 6 5
PUF2 44 967
RPL43A 3 9
OPI11 3 7
THP3 20 569
MCM16 6 125
MSF1 16 82
TAH18 6 58
ATG11 56 1801
YPR050C 20 647
MAK3 39 1414
NHP6A 11 109
YPR053C 51 1001
SMK1 35 1320
SEC8 24 518
TFB4 2 1
BRR1 28 1433
YMC1 23 972
YPR059C 8 80
ARO7 11 54
JID1 13 372
FCY1 21 1110
YPR063C 16 347
YPR064W 45 1090
ROX1 12 190
UBA3 47 1969
ISA2 2 5
HOS1 57 2042
SPE3 16 287
MED1 29 1324
YPR071W 14 115
NOT5 14 133
LTP1 15 401
TKL1 33 678
YPR074W-A 30 1141
OPY2 21 555
YPR076W 7 106
YPR077C 41 1230
YPR078C 64 1983
MRL1 33 1165
TEF1 6 19
GRS2 44 2077
DIB1 5 20
MDM36 25 482
YPR084W 35 817
ASA1 0 0
SUA7 3 2
VPS69 11 395
SRP54 13 402
YPR089W 46 1556
NVJ2 22 223
YPR092W 33 1025
ASR1 37 1537
RDS3 2 1
SYT1 56 1478
YPR096C 16 432
YPR097W 65 2725
YPR098C 24 624
YPR099C 6 37
MRPL51 4 4
SNT309 13 127
RPL11A 3 5
PRE2 4 69
FHL1 21 363
COG4 7 7
ISR1 10 50
YTH1 4 104
RPN7 1 0
YPR108W-A 15 396
YPR109W 25 1106
RPC40 1 0
DBF20 30 721
MRD1 8 116
PIS1 6 10
YPR114W 20 399
RGC1 50 1138
RRG8 17 473
YPR117W 86 2932
MRI1 14 362
CLB2 11 19
CLB5 17 206
THI22 24 622
AXL1 72 2076
YPR123C 3 6
CTR1 19 192
YLH47 37 1565
YPR126C 9 253
YPR127W 30 741
ANT1 25 614
SCD6 15 184
YPR130C 11 133
NAT3 4 6
RPS23B 5 6
SPN1 5 31
TOM5 0 0
MSS18 5 27
CTF4 18 102
YPR136C 2 1
RRP9 5 4
MEP3 44 1354
LOA1 7 34
TAZ1 24 759
KAR3 7 33
YPR142C 33 866
RRP15 7 45
NOC4 5 113
ASN1 63 2330
YPR145C-A 19 983
YPR146C 31 1680
YPR147C 29 1530
YPR148C 26 531
NCE102 14 307
YPR150W 43 1660
SUE1 49 1981
URN1 62 1537
YPR153W 19 484
PIN3 7 39
NCA2 24 452
TPO3 30 476
TDA6 42 1325
CUR1 33 2584
KRE6 21 278
YPR159C-A 4 22
GPH1 73 2189
YPR160W-A 3 144
YPR160C-A 7 140
SGV1 25 674
ORC4 0 0
TIF3 5 6
MMS1 34 545
RHO1 0 0
MRP2 5 10
MET16 18 268
NUT2 5 47
JIP5 7 41
YPR170C 34 1712
YPR169W-A 2 1
YPR170W-B 9 335
YPR170W-A 6 186
BSP1 45 887
YPR172W 23 801
VPS4 2 1
YPR174C 16 445
DPB2 3 2
BET2 0 0
YPR177C 9 451
PRP4 13 367
HDA3 23 724
AOS1 0 0
SEC23 6 17
SMX3 0 0
DPM1 3 2
GDB1 79 2250
ATG13 26 657
PZF1 5 33
RPO26 0 0
MLC2 3 12
SKI3 34 547
RPC82 4 22
QCR2 10 326
AQY1 45 1743
HPA2 21 399
OPT2 46 1193
YPR195C 45 1000
YPR196W 23 683
YPR197C 13 345
SGE1 14 404
ARR1 29 1322
ARR2 9 121
ARR3 28 991
YPR202W 14 120
YPR203W 1 0
YPR204W 11 29
YPR204C-A 4 3
Q0010 0 0
Q0017 0 0
Q0032 0 0
AI1 0 0
AI2 0 0
AI3 0 0
AI4 0 0
AI5_ALPHA 0 0
COX1 0 0
AI5_BETA 0 0
ATP8 0 0
ATP6 0 0
Q0092 0 0
BI2 0 0
BI3 0 0
BI4 0 0
COB 0 0
OLI1 0 0
VAR1 0 0
Q0142 0 0
Q0143 0 0
Q0144 0 0
SCEI 0 0
Q0182 0 0
COX2 0 0
Q0255 0 0
COX3 0 0
Q0297 0 0
