gene_name	number_of_transposon_per_gene	number_of_read_pergene
PEP3 	6 	29 	
YLR149C 	3 	35 	
YLR149C-A 	0 	0 	
STM1 	1 	0 	
PCD1 	6 	19 	
YLR152C 	17 	241 	
ACS2 	0 	0 	
RNH203 	2 	38 	
YLR154W-A 	0 	0 	
YLR154W-B 	0 	0 	
TAR1 	0 	0 	
YLR154W-E 	0 	0 	
YLR154W-F 	0 	0 	
YLR154C-G 	0 	0 	
YLR154C-H 	0 	0 	
ASP3-1 	0 	0 	
YLR156W 	0 	0 	
YLR156C-A 	0 	0 	
ASP3-2 	0 	0 	
YLR157W-D 	0 	0 	
YLR157W-E 	0 	0 	
YLR157C-C 	0 	0 	
ASP3-3 	0 	0 	
YLR159W 	0 	0 	
YLR159C-A 	0 	0 	
ASP3-4 	0 	0 	
YLR161W 	0 	0 	
YLR162W 	21 	415 	
RRT15 	4 	3 	
MAS1 	0 	0 	
YLR163W-A 	0 	0 	
SHH4 	6 	52 	
PUS5 	9 	118 	
SEC10 	0 	0 	
RPS31 	1 	0 	
UPS2 	1 	0 	
YLR169W 	13 	148 	
APS1 	5 	8 	
YLR171W 	2 	2 	
DPH5 	3 	3 	
YLR173W 	17 	379 	
IDP2 	10 	226 	
CBF5 	1 	0 	
RFX1 	6 	97 	
YLR177W 	7 	99 	
TFS1 	12 	166 	
YLR179C 	6 	17 	
SAM1 	10 	110 	
VTA1 	4 	76 	
SWI6 	3 	6 	
TOS4 	17 	141 	
YLR184W 	6 	19 	
RPL37A 	2 	5 	
EMG1 	0 	0 	
SKG3 	12 	55 	
MDL1 	33 	489 	
ATG26 	15 	117 	
MMR1 	18 	337 	
PEX13 	10 	22 	
HCR1 	1 	0 	
UPS1 	1 	0 	
YLR194C 	6 	47 	
NMT1 	1 	0 	
PWP1 	5 	295 	
NOP56 	0 	0 	
YLR198C 	0 	0 	
PBA1 	2 	2 	
YKE2 	1 	0 	
COQ9 	1 	0 	
YLR202C 	8 	52 	
MSS51 	4 	36 	
QRI5 	2 	5 	
HMX1 	16 	241 	
ENT2 	5 	26 	
HRD3 	13 	117 	
SEC13 	1 	0 	
PNP1 	3 	2 	
CLB4 	6 	69 	
ATG38 	2 	1 	
TUB4 	1 	0 	
CRR1 	5 	25 	
FRE1 	29 	1425 	
CDC123 	1 	0 	
CPR6 	5 	159 	
YLR217W 	5 	159 	
COA4 	9 	55 	
MSC3 	7 	73 	
CCC1 	6 	88 	
RSA3 	4 	11 	
UTP13 	0 	0 	
YLR222C-A 	3 	2 	
IFH1 	11 	171 	
YLR224W 	2 	7 	
YLR225C 	8 	28 	
BUR2 	1 	0 	
ADY4 	9 	47 	
ECM22 	11 	136 	
CDC42 	0 	0 	
YLR230W 	1 	0 	
BNA5 	9 	82 	
YLR232W 	1 	0 	
EST1 	9 	51 	
TOP3 	0 	0 	
YLR235C 	2 	1 	
YLR236C 	10 	72 	
THI7 	21 	544 	
FAR10 	3 	10 	
LIP2 	4 	57 	
VPS34 	2 	1 	
YLR241W 	7 	48 	
ARV1 	0 	0 	
GPN3 	0 	0 	
MAP1 	1 	0 	
CDD1 	3 	2 	
ERF2 	3 	9 	
IRC20 	15 	306 	
RCK2 	7 	17 	
YEF3 	2 	4 	
SSP120 	2 	7 	
SYM1 	3 	6 	
YLR252W 	1 	0 	
MCP2 	12 	133 	
NDL1 	4 	33 	
YLR255C 	19 	159 	
HAP1 	50 	1142 	
YLR257W 	7 	44 	
GSY2 	11 	183 	
HSP60 	1 	0 	
LCB5 	13 	155 	
VPS63 	0 	0 	
YPT6 	0 	0 	
TMA7 	4 	38 	
RED1 	22 	271 	
RPS28B 	0 	0 	
YLR264C-A 	0 	0 	
NEJ1 	1 	0 	
PDR8 	14 	322 	
BOP2 	13 	187 	
SEC22 	1 	0 	
YLR269C 	7 	173 	
DCS1 	2 	13 	
YLR271W 	7 	44 	
YCS4 	1 	0 	
PIG1 	6 	19 	
MCM5 	2 	1 	
SMD2 	0 	0 	
DBP9 	0 	0 	
YSH1 	0 	0 	
YLR278C 	15 	237 	
YLR279W 	15 	124 	
YLR280C 	14 	311 	
YLR281C 	16 	379 	
YLR282C 	4 	19 	
YLR283W 	3 	55 	
ECI1 	2 	1 	
NNT1 	3 	25 	
YLR285C-A 	6 	48 	
CTS1 	5 	19 	
YLR286W-A 	1 	0 	
YLR287C 	4 	10 	
RPS30A 	0 	0 	
MEC3 	9 	117 	
GUF1 	12 	145 	
YLR290C 	2 	13 	
GCD7 	2 	3 	
SEC72 	5 	14 	
GSP1 	0 	0 	
YLR294C 	6 	31 	
ATP14 	1 	0 	
YLR296W 	8 	95 	
YLR297W 	1 	0 	
YHC1 	5 	15 	
ECM38 	22 	228 	
YLR299C-A 	4 	15 	
EXG1 	5 	20 	
HRI1 	7 	101 	
YLR302C 	4 	23 	
MET17 	0 	0 	
ACO1 	0 	0 	
STT4 	1 	0 	
UBC12 	4 	43 	
CDA1 	7 	101 	
YLR307C-A 	3 	6 	
CDA2 	9 	75 	
IMH1 	7 	40 	
CDC25 	2 	2 	
YLR311C 	4 	19 	
YLR312C 	6 	23 	
MRPL15 	2 	8 	
SPH1 	4 	14 	
CDC3 	0 	0 	
NKP2 	6 	67 	
TAD3 	1 	0 	
YLR317W 	0 	0 	
EST2 	8 	37 	
BUD6 	6 	29 	
MMS22 	1 	0 	
SFH1 	4 	8 	
VPS65 	3 	17 	
CWC24 	1 	0 	
PEX30 	3 	27 	
RPL38 	1 	0 	
YLR326W 	13 	59 	
TMA10 	3 	26 	
NMA1 	4 	6 	
REC102 	2 	2 	
CHS5 	4 	18 	
JIP3 	0 	0 	
MID2 	2 	1 	
RPS25B 	5 	58 	
YLR334C 	6 	17 	
NUP2 	3 	2 	
SGD1 	2 	1 	
VRP1 	1 	0 	
OPI9 	1 	0 	
YLR339C 	0 	0 	
RPP0 	0 	0 	
SPO77 	5 	23 	
FKS1 	8 	71 	
YLR342W-A 	5 	28 	
GAS2 	10 	26 	
RPL26A 	2 	1 	
YLR345W 	11 	112 	
YLR346C 	2 	18 	
KAP95 	0 	0 	
YLR347W-A 	0 	0 	
DIC1 	20 	406 	
YLR349W 	12 	223 	
ORM2 	0 	0 	
NIT3 	3 	9 	
YLR352W 	4 	18 	
BUD8 	13 	111 	
TAL1 	4 	25 	
ILV5 	0 	0 	
ATG33 	5 	9 	
RSC2 	2 	1 	
YLR358C 	2 	2 	
ADE13 	0 	0 	
VPS38 	3 	6 	
DCR2 	11 	176 	
YLR361C-A 	1 	0 	
STE11 	18 	202 	
NMD4 	4 	34 	
YLR363W-A 	0 	0 	
GRX8 	1 	0 	
YLR365W 	4 	29 	
YLR364C-A 	1 	0 	
YLR366W 	9 	45 	
RPS22B 	1 	0 	
MDM30 	7 	29 	
SSQ1 	0 	0 	
ARC18 	0 	0 	
ROM2 	15 	101 	
ELO3 	3 	4 	
VID22 	6 	58 	
YLR374C 	9 	187 	
STP3 	7 	54 	
PSY3 	4 	50 	
FBP1 	17 	310 	
SEC61 	0 	0 	
YLR379W 	0 	0 	
CSR1 	18 	205 	
CTF3 	0 	0 	
NAM2 	3 	5 	
SMC6 	2 	1 	
IKI3 	4 	18 	
SWC7 	4 	179 	
VAC14 	6 	127 	
REH1 	7 	43 	
RPS29A 	5 	17 	
STE23 	13 	101 	
ECM19 	6 	21 	
CCW14 	1 	0 	
ART10 	5 	28 	
ATP10 	1 	0 	
CST9 	6 	17 	
COX8 	1 	0 	
VPS33 	3 	2 	
AFG2 	0 	0 	
SKI2 	17 	109 	
BDF1 	0 	0 	
YLR399W-A 	0 	0 	
YLR400W 	15 	195 	
DUS3 	23 	311 	
YLR402W 	5 	18 	
SFP1 	4 	22 	
FLD1 	6 	61 	
DUS4 	4 	45 	
RPL31B 	5 	9 	
YLR406C-A 	4 	12 	
YLR407W 	6 	18 	
BLS1 	1 	0 	
UTP21 	0 	0 	
VIP1 	23 	292 	
CTR3 	7 	241 	
BER1 	2 	11 	
YLR412C-A 	2 	2 	
INA1 	7 	23 	
PUN1 	11 	180 	
YLR415C 	18 	220 	
YLR416C 	8 	200 	
VPS36 	2 	7 	
CDC73 	2 	8 	
YLR419W 	15 	286 	
URA4 	6 	21 	
RPN13 	3 	9 	
YLR422W 	7 	48 	
ATG17 	6 	9 	
SPP382 	4 	48 	
TUS1 	5 	12 	
TDA5 	3 	5 	
MAG2 	15 	179 	
YLR428C 	6 	25 	
CRN1 	17 	170 	
SEN1 	1 	0 	
ATG23 	5 	31 	
IMD3 	7 	43 	
CNA1 	8 	47 	
YLR434C 	2 	2 	
TSR2 	1 	0 	
ECM30 	13 	162 	
DIF1 	9 	86 	
YLR437C-A 	11 	61 	
CAR2 	36 	594 	
LSM3 	0 	0 	
MRPL4 	3 	3 	
SEC39 	2 	5 	
RPS1A 	0 	0 	
SIR3 	18 	281 	
ECM7 	9 	55 	
YLR444C 	4 	25 	
GMC2 	5 	14 	
YLR446W 	10 	135 	
VMA6 	0 	0 	
RPL6B 	6 	88 	
FPR4 	4 	74 	
HMG2 	21 	251 	
LEU3 	10 	34 	
SST2 	5 	23 	
RIF2 	6 	39 	
FMP27 	28 	243 	
YLR455W 	5 	18 	
YLR456W 	3 	123 	
NBP1 	3 	5 	
YLR458W 	3 	14 	
GAB1 	0 	0 	
YLR460C 	5 	22 	
PAU4 	0 	0 	
YLR462W 	1 	0 	
YLR463C 	1 	0 	
YLR464W 	3 	4 	
BSC3 	3 	4 	
YRF1-4 	3 	4 	
YLR466C-A 	0 	0 	
YLR466C-B 	5 	272 	
YRF1-5 	0 	0 	
YLR467C-A 	0 	0 	
YML133C 	2 	4 	
YML133W-B 	0 	0 	
YML133W-A 	0 	0 	
COS3 	1 	0 	
YML131W 	11 	55 	
ERO1 	0 	0 	
COX14 	1 	0 	
MSC1 	14 	171 	
RSC9 	5 	6 	
ERG13 	2 	1 	
PGA3 	2 	2 	
TUB3 	14 	132 	
PHO84 	5 	26 	
YML122C 	22 	314 	
GTR1 	4 	31 	
NDI1 	19 	150 	
YML119W 	9 	36 	
NGL3 	22 	474 	
NAB6 	25 	340 	
YML116W-A 	15 	164 	
ATR1 	18 	124 	
VAN1 	2 	1 	
TAF8 	11 	304 	
DAT1 	12 	168 	
CTK3 	0 	0 	
BUL2 	8 	197 	
COQ5 	4 	20 	
ZDS2 	25 	421 	
YML108W 	2 	8 	
PML39 	7 	43 	
URA5 	1 	0 	
SEC65 	0 	0 	
MDM1 	14 	120 	
NUP188 	13 	204 	
CAC2 	20 	204 	
YML101C-A 	9 	62 	
CUE4 	29 	745 	
YML100W-A 	13 	69 	
TSL1 	36 	1055 	
YML099W-A 	2 	22 	
ARG81 	21 	274 	
TAF13 	0 	0 	
VPS9 	10 	177 	
YML096W 	7 	39 	
RAD10 	8 	23 	
YML094C-A 	2 	12 	
GIM5 	0 	0 	
UTP14 	5 	8 	
PRE8 	0 	0 	
RPM2 	4 	48 	
YML090W 	5 	35 	
YML089C 	9 	190 	
UFO1 	19 	118 	
AIM33 	8 	72 	
ALO1 	32 	296 	
TUB1 	0 	0 	
YML084W 	5 	31 	
YML083C 	14 	233 	
YML082W 	37 	626 	
ATP18 	5 	106 	
TDA9 	28 	223 	
DUS1 	7 	32 	
YML079W 	5 	70 	
CPR3 	4 	23 	
BET5 	0 	0 	
WAR1 	33 	481 	
HMG1 	31 	458 	
FPR3 	7 	87 	
RPL6A 	1 	0 	
TCB3 	53 	1246 	
COG8 	6 	18 	
DAK1 	23 	188 	
POB3 	0 	0 	
ITT1 	10 	135 	
ERV41 	16 	213 	
SMA2 	9 	80 	
ORC1 	1 	0 	
TEM1 	0 	0 	
RPS1B 	0 	0 	
MFT1 	15 	264 	
PIF1 	38 	545 	
OGG1 	17 	475 	
NTE1 	44 	761 	
HUG1 	3 	19 	
SML1 	3 	20 	
YML057C-A 	14 	287 	
CMP2 	30 	688 	
IMD4 	22 	160 	
SPC2 	4 	7 	
CYB2 	46 	476 	
YML054C-A 	11 	211 	
YML053C 	10 	30 	
SUR7 	26 	357 	
GAL80 	29 	594 	
AIM32 	9 	49 	
RSE1 	12 	107 	
GSF2 	2 	6 	
YML047W-A 	6 	20 	
PRM6 	14 	66 	
PRP39 	4 	62 	
RRN11 	4 	20 	
CAT2 	49 	630 	
VPS71 	9 	46 	
YMD8 	15 	88 	
YML037C 	18 	205 	
CGI121 	4 	18 	
AMD1 	30 	571 	
YML034C-A 	17 	235 	
SRC1 	37 	459 	
RAD52 	5 	8 	
YML031C-A 	0 	0 	
NDC1 	6 	15 	
RCF1 	6 	46 	
USA1 	83 	1629 	
TSA1 	1 	0 	
YOX1 	55 	1034 	
RPS18B 	10 	74 	
YML6 	4 	19 	
RPS17A 	3 	12 	
NSE5 	2 	1 	
APT1 	11 	134 	
UNG1 	38 	728 	
YML020W 	38 	740 	
OST6 	9 	27 	
YML018C 	23 	388 	
PSP2 	106 	10903 	
PPZ1 	38 	772 	
TAF11 	1 	0 	
TRM9 	14 	401 	
UBX2 	16 	177 	
YML012C-A 	7 	161 	
ERV25 	27 	365 	
RAD33 	11 	219 	
SPT5 	30 	536 	
YML009W-B 	24 	415 	
YML009C-A 	12 	149 	
MRPL39 	8 	246 	
ERG6 	11 	150 	
YML007C-A 	3 	7 	
YAP1 	59 	829 	
GIS4 	39 	369 	
TRM12 	103 	2314 	
GLO1 	77 	2562 	
YML003W 	62 	1994 	
YML002W 	140 	3506 	
YPT7 	1 	0 	
CDC5 	3 	40 	
YMR001C-A 	18 	299 	
MIX17 	30 	1558 	
AIM34 	26 	539 	
MVP1 	65 	1838 	
TAF4 	7 	65 	
PLB2 	73 	978 	
YMR007W 	28 	1125 	
PLB1 	35 	416 	
ADI1 	17 	171 	
YMR010W 	34 	493 	
HXT2 	63 	1277 	
CLU1 	68 	1102 	
SEC59 	4 	9 	
YMR013C-A 	0 	0 	
YMR013W-A 	7 	21 	
BUD22 	28 	270 	
ERG5 	17 	237 	
SOK2 	24 	193 	
SPO20 	41 	496 	
YMR018W 	36 	547 	
STB4 	56 	1023 	
FMS1 	46 	765 	
MAC1 	9 	120 	
UBC7 	13 	482 	
MSS1 	44 	710 	
MRPL3 	2 	1 	
CSI1 	9 	62 	
PEX12 	6 	30 	
YMR027W 	25 	287 	
TAP42 	1 	0 	
FAR8 	15 	70 	
RSF1 	23 	522 	
EIS1 	32 	454 	
YMR031W-A 	13 	181 	
HOF1 	23 	303 	
YMR030W-A 	10 	46 	
ARP9 	0 	0 	
YMR034C 	27 	397 	
IMP2 	6 	31 	
MIH1 	13 	70 	
MSN2 	22 	350 	
CCS1 	37 	8605 	
SUB1 	20 	346 	
YET2 	19 	306 	
ARA2 	10 	81 	
ARG80 	38 	970 	
MCM1 	1 	0 	
IOC4 	19 	131 	
YMR046W-A 	0 	0 	
NUP116 	19 	184 	
CSM3 	3 	6 	
ERB1 	0 	0 	
FAR3 	4 	37 	
YMR052C-A 	6 	11 	
STB2 	22 	178 	
STV1 	31 	238 	
BUB2 	39 	1023 	
AAC1 	26 	231 	
YMR057C 	20 	511 	
FET3 	3 	7 	
SEN15 	0 	0 	
SAM37 	1 	0 	
RNA14 	0 	0 	
ARG7 	20 	254 	
RIM9 	7 	56 	
AEP1 	5 	24 	
KAR5 	27 	372 	
SOV1 	6 	30 	
UBX4 	12 	156 	
AVO2 	4 	10 	
NAT4 	35 	814 	
MOT3 	25 	411 	
TVP18 	6 	53 	
ABF2 	1 	0 	
IRC21 	13 	270 	
YMR074C 	14 	103 	
RCO1 	16 	125 	
YMR075C-A 	7 	31 	
PDS5 	4 	20 	
VPS20 	1 	0 	
CTF18 	0 	0 	
SEC14 	1 	0 	
NAM7 	12 	103 	
ISF1 	11 	91 	
YMR082C 	16 	64 	
ADH3 	9 	186 	
YMR084W 	9 	120 	
YMR085W 	7 	28 	
SEG1 	31 	451 	
YMR086C-A 	11 	91 	
YMR087W 	16 	252 	
VBA1 	13 	99 	
YTA12 	3 	3 	
YMR090W 	8 	29 	
NPL6 	7 	80 	
AIP1 	8 	85 	
UTP15 	0 	0 	
CTF13 	1 	0 	
SNO1 	13 	91 	
SNZ1 	5 	56 	
MTG1 	5 	48 	
ATP25 	9 	112 	
YMR099C 	3 	2 	
MUB1 	4 	40 	
SRT1 	9 	79 	
YMR102C 	12 	238 	
YMR103C 	26 	601 	
YPK2 	20 	436 	
PGM2 	0 	0 	
YMR105W-A 	8 	50 	
YKU80 	26 	418 	
SPG4 	6 	60 	
ILV2 	1 	0 	
MYO5 	20 	108 	
HFD1 	14 	179 	
YMR111C 	20 	321 	
MED11 	1 	0 	
FOL3 	0 	0 	
YMR114C 	13 	95 	
MGR3 	6 	50 	
ASC1 	5 	30 	
SPC24 	0 	0 	
SHH3 	12 	88 	
ASI1 	13 	100 	
YMR119W-A 	3 	4 	
ADE17 	12 	77 	
RPL15B 	18 	218 	
YMR122C 	37 	838 	
YMR122W-A 	0 	0 	
PKR1 	0 	0 	
EPO1 	7 	12 	
STO1 	2 	3 	
DLT1 	8 	67 	
SAS2 	7 	120 	
ECM16 	1 	0 	
POM152 	25 	192 	
YMR130W 	12 	38 	
RRB1 	0 	0 	
JLP2 	1 	0 	
REC114 	9 	57 	
ERG29 	2 	3 	
GID8 	4 	14 	
YMR135W-A 	22 	711 	
GAT2 	11 	185 	
PSO2 	14 	82 	
CIN4 	4 	26 	
RIM11 	7 	50 	
SIP5 	7 	54 	
YMR141C 	1 	0 	
RPL13B 	1 	0 	
YMR141W-A 	0 	0 	
RPS16A 	2 	1 	
YMR144W 	6 	61 	
NDE1 	19 	248 	
TIF34 	0 	0 	
YMR147W 	5 	31 	
OSW5 	9 	27 	
SWP1 	1 	0 	
IMP1 	4 	30 	
YIM2 	7 	24 	
YIM1 	10 	60 	
NUP53 	9 	127 	
YMR153C-A 	2 	7 	
RIM13 	4 	11 	
YMR155W 	14 	249 	
TPP1 	6 	45 	
AIM36 	6 	21 	
MRPS8 	1 	0 	
YMR158C-A 	1 	0 	
YMR158W-B 	4 	11 	
ATG16 	7 	25 	
YMR160W 	17 	178 	
HLJ1 	5 	31 	
DNF3 	32 	429 	
INP2 	9 	93 	
MSS11 	6 	18 	
PAH1 	11 	110 	
YMR166C 	1 	0 	
MLH1 	8 	65 	
CEP3 	0 	0 	
ALD3 	4 	23 	
ALD2 	6 	46 	
EAR1 	2 	5 	
HOT1 	34 	249 	
YMR172C-A 	5 	35 	
DDR48 	2 	6 	
YMR173W-A 	4 	14 	
PAI3 	2 	1 	
SIP18 	1 	0 	
YMR175W-A 	4 	28 	
ECM5 	29 	271 	
MMT1 	11 	112 	
YMR178W 	5 	50 	
SPT21 	8 	107 	
CTL1 	17 	424 	
YMR181C 	1 	0 	
RGM1 	6 	9 	
YMR182W-A 	0 	0 	
SSO2 	6 	31 	
ADD37 	7 	54 	
RTP1 	3 	2 	
HSC82 	3 	17 	
YMR187C 	13 	102 	
MRPS17 	2 	6 	
GCV2 	12 	74 	
SGS1 	15 	85 	
SPG5 	1 	0 	
GYL1 	21 	316 	
MRPL24 	1 	0 	
YMR193C-A 	4 	8 	
RPL36A 	4 	6 	
CMC4 	5 	28 	
YMR194C-A 	7 	60 	
ICY1 	4 	40 	
YMR196W 	20 	255 	
VTI1 	1 	0 	
CIK1 	6 	51 	
CLN1 	13 	102 	
ROT1 	0 	0 	
RAD14 	9 	84 	
ERG2 	1 	0 	
TOM40 	0 	0 	
INP1 	3 	4 	
PFK2 	5 	20 	
YMR206W 	22 	288 	
HFA1 	29 	418 	
ERG12 	0 	0 	
YMR209C 	10 	56 	
YMR210W 	6 	60 	
DML1 	0 	0 	
EFR3 	5 	51 	
CEF1 	1 	0 	
SCJ1 	8 	28 	
GAS3 	6 	128 	
SKY1 	2 	3 	
GUA1 	1 	0 	
TRS130 	1 	0 	
ESC1 	20 	159 	
ERG8 	0 	0 	
YMR221C 	16 	151 	
FSH2 	3 	2 	
UBP8 	6 	53 	
MRE11 	9 	74 	
MRPL44 	5 	93 	
YMR226C 	1 	0 	
TAF7 	1 	0 	
MTF1 	0 	0 	
RRP5 	5 	6 	
RPS10B 	1 	0 	
YMR230W-A 	4 	10 	
PEP5 	4 	12 	
FUS2 	7 	44 	
TRI1 	0 	0 	
RNH1 	2 	1 	
RNA1 	2 	2 	
TAF9 	0 	0 	
BCH1 	3 	15 	
DFG5 	8 	159 	
RNT1 	0 	0 	
CUS1 	19 	270 	
YHM2 	11 	162 	
RPL20A 	2 	1 	
YMR242W-A 	3 	11 	
ZRC1 	7 	42 	
YMR244W 	15 	240 	
COA6 	1 	0 	
YMR245W 	17 	49 	
FAA4 	47 	1483 	
RKR1 	11 	78 	
YMR247W-A 	0 	0 	
GAD1 	22 	314 	
GTO3 	25 	638 	
HOR7 	1 	0 	
YMR252C 	2 	7 	
YMR253C 	7 	33 	
YMR254C 	12 	56 	
GFD1 	3 	4 	
COX7 	0 	0 	
PET111 	3 	5 	
ROY1 	6 	117 	
TRM732 	15 	190 	
TIF11 	0 	0 	
TPS3 	6 	19 	
YMR262W 	7 	122 	
SAP30 	0 	0 	
CUE1 	5 	87 	
YMR265C 	15 	153 	
RSN1 	25 	218 	
PPA2 	1 	0 	
PRP24 	1 	0 	
TMA23 	1 	0 	
RRN9 	0 	0 	
URA10 	4 	32 	
SCS7 	1 	0 	
YMR272W-A 	0 	0 	
YMR272W-B 	0 	0 	
ZDS1 	16 	105 	
RCE1 	3 	2 	
BUL1 	14 	197 	
DSK2 	6 	111 	
FCP1 	0 	0 	
PRM15 	5 	40 	
YMR279C 	5 	17 	
CAT8 	19 	389 	
GPI12 	0 	0 	
AEP2 	8 	61 	
RIT1 	4 	32 	
YKU70 	2 	1 	
NGL2 	20 	441 	
MRPL33 	0 	0 	
DSS1 	2 	6 	
HSH155 	3 	12 	
ABZ2 	9 	103 	
HAS1 	0 	0 	
YMR290W-A 	2 	1 	
TDA1 	12 	145 	
GOT1 	11 	107 	
HER2 	0 	0 	
JNM1 	1 	0 	
YMR294W-A 	1 	0 	
YMR295C 	3 	3 	
LCB1 	1 	0 	
PRC1 	12 	236 	
LIP1 	0 	0 	
DYN3 	2 	10 	
ADE4 	0 	0 	
ATM1 	2 	1 	
YME2 	14 	179 	
ADH2 	8 	70 	
UBP15 	5 	14 	
YMR304C-A 	2 	1 	
SCW10 	9 	81 	
FKS3 	34 	426 	
YMR306C-A 	6 	18 	
GAS1 	3 	6 	
YMR307C-A 	0 	0 	
PSE1 	7 	750 	
NIP1 	1 	0 	
YMR310C 	3 	6 	
GLC8 	4 	29 	
ELP6 	0 	0 	
TGL3 	3 	4 	
PRE5 	0 	0 	
YMR315W 	9 	52 	
YMR315W-A 	5 	37 	
DIA1 	15 	101 	
YMR316C-A 	7 	40 	
YMR316C-B 	1 	0 	
YMR317W 	14 	199 	
ADH6 	7 	120 	
FET4 	9 	77 	
YMR320W 	4 	28 	
YMR321C 	0 	0 	
SNO4 	0 	0 	
ERR3 	3 	24 	
YMR324C 	2 	1 	
PAU19 	0 	0 	
YMR326C 	2 	1 	
YRF1-6 	0 	0 	
YNL339W-B 	0 	0 	
YNL339W-A 	0 	0 	
YNL338W 	0 	0 	
YNL337W 	1 	0 	
COS1 	1 	0 	
DDI3 	0 	0 	
SNO2 	5 	13 	
SNZ2 	3 	5 	
THI12 	2 	13 	
AAD14 	5 	31 	
RPD3 	4 	27 	
PEX6 	4 	8 	
MDJ2 	5 	52 	
EGT2 	14 	73 	
PFA3 	9 	112 	
FIG4 	24 	357 	
YNL324W 	5 	42 	
LEM3 	7 	15 	
KRE1 	0 	0 	
VNX1 	15 	118 	
YNL320W 	9 	65 	
YNL319W 	2 	1 	
HXT14 	10 	116 	
PFS2 	2 	1 	
PHA2 	6 	19 	
ATP11 	1 	0 	
DAL82 	12 	177 	
EMW1 	1 	0 	
RFA2 	0 	0 	
SKP2 	18 	214 	
ZIM17 	1 	0 	
STB1 	16 	214 	
KRI1 	2 	2 	
MCK1 	2 	3 	
MRPS18 	1 	0 	
BXI1 	4 	44 	
YPT11 	17 	161 	
YNL303W 	5 	23 	
RPS19B 	0 	0 	
RPL18B 	6 	63 	
TOS6 	2 	9 	
TRF5 	8 	87 	
CLA4 	5 	13 	
MON2 	0 	0 	
YNL296W 	0 	0 	
YNL295W 	9 	65 	
RIM21 	8 	102 	
MSB3 	18 	309 	
PUS4 	11 	50 	
MID1 	11 	90 	
RFC3 	1 	0 	
PCL1 	6 	46 	
CAF40 	9 	91 	
SEC21 	3 	5 	
CUS2 	8 	28 	
YNL285W 	14 	134 	
MRPL10 	4 	10 	
WSC2 	12 	137 	
POP3 	4 	142 	
HCH1 	1 	0 	
ERG24 	0 	0 	
PRM1 	29 	658 	
CAF120 	54 	987 	
YNL277W-A 	6 	72 	
MET2 	16 	347 	
YNL276C 	6 	83 	
BOR1 	15 	176 	
GOR1 	7 	55 	
TOF1 	6 	190 	
SEC2 	4 	9 	
BNI1 	5 	5 	
ALP1 	8 	28 	
BSC4 	13 	121 	
LYP1 	10 	75 	
PIK1 	0 	0 	
YNL266W 	6 	43 	
IST1 	6 	43 	
PDR17 	4 	43 	
YIF1 	1 	0 	
POL2 	3 	31 	
ORC5 	0 	0 	
LTO1 	1 	0 	
ATX1 	2 	1 	
DSL1 	3 	2 	
SIP3 	21 	215 	
FOL1 	1 	0 	
GIS2 	2 	3 	
RTC4 	3 	6 	
TEX1 	3 	17 	
MRPL17 	1 	0 	
NRD1 	2 	1 	
RAD50 	1 	0 	
MPA43 	13 	118 	
RPA49 	1 	0 	
YNL247W 	0 	0 	
VPS75 	6 	19 	
CWC25 	2 	24 	
SUI1 	0 	0 	
SLA2 	7 	83 	
ATG2 	9 	95 	
ZWF1 	6 	113 	
NAR1 	6 	40 	
LAP3 	10 	73 	
KEX2 	6 	76 	
YTP1 	8 	62 	
SIN4 	10 	336 	
YNL235C 	15 	392 	
YNL234W 	13 	116 	
BNI4 	7 	21 	
CSL4 	6 	9 	
PDR16 	30 	693 	
ELA1 	25 	432 	
URE2 	1 	0 	
YNL228W 	9 	41 	
JJJ1 	12 	61 	
YNL226W 	6 	71 	
CNM67 	1 	0 	
SQS1 	19 	337 	
ATG4 	3 	23 	
SSU72 	0 	0 	
POP1 	0 	0 	
ADE12 	0 	0 	
ALG9 	4 	23 	
MGS1 	14 	147 	
YNL217W 	11 	87 	
RAP1 	0 	0 	
IES2 	3 	2 	
PEX17 	0 	0 	
RRG9 	3 	2 	
VID27 	4 	4 	
YNL211C 	1 	0 	
MER1 	5 	21 	
SSB2 	7 	21 	
YNL208W 	6 	57 	
RIO2 	0 	0 	
RTT106 	20 	428 	
YNL205C 	3 	5 	
SPS18 	1 	0 	
YNL203C 	12 	90 	
SPS19 	24 	378 	
PSY2 	18 	232 	
YNL200C 	6 	69 	
GCR2 	13 	151 	
YNL198C 	7 	50 	
WHI3 	1 	0 	
SLZ1 	5 	16 	
YNL195C 	4 	27 	
YNL194C 	4 	18 	
YNL193W 	12 	71 	
CHS1 	4 	17 	
DUG3 	13 	180 	
YNL190W 	1 	0 	
SRP1 	0 	0 	
KAR1 	0 	0 	
SWT21 	9 	114 	
UBP10 	10 	146 	
MRPL19 	1 	0 	
YNL184C 	5 	15 	
NPR1 	19 	215 	
IPI3 	1 	0 	
YNL181W 	4 	16 	
RHO5 	1 	0 	
YNL179C 	9 	35 	
RPS3 	0 	0 	
MRPL22 	0 	0 	
TDA7 	17 	128 	
NOP13 	9 	163 	
YNL174W 	1 	0 	
MDG1 	8 	78 	
APC1 	0 	0 	
YNL171C 	1 	0 	
YNL170W 	1 	0 	
PSD1 	6 	96 	
FMP41 	9 	105 	
SKO1 	1 	0 	
BNI5 	10 	59 	
YNL165W 	14 	129 	
IBD2 	4 	10 	
RIA1 	1 	0 	
