gene_name	number_of_transposon_per_gene	number_of_read_pergene
SPS19 	51 	824 	
PSY2 	31 	523 	
YNL200C 	13 	198 	
GCR2 	20 	186 	
YNL198C 	16 	137 	
WHI3 	19 	142 	
SLZ1 	18 	316 	
YNL195C 	18 	299 	
YNL194C 	11 	48 	
YNL193W 	43 	293 	
CHS1 	14 	190 	
DUG3 	38 	386 	
YNL190W 	12 	62 	
SRP1 	0 	0 	
KAR1 	1 	0 	
SWT21 	20 	483 	
UBP10 	66 	908 	
MRPL19 	0 	0 	
YNL184C 	8 	30 	
NPR1 	24 	400 	
IPI3 	3 	2 	
YNL181W 	3 	11 	
RHO5 	4 	4 	
YNL179C 	26 	384 	
RPS3 	0 	0 	
MRPL22 	0 	0 	
TDA7 	26 	281 	
NOP13 	29 	371 	
YNL174W 	8 	68 	
MDG1 	26 	156 	
APC1 	14 	73 	
YNL171C 	3 	33 	
YNL170W 	5 	13 	
PSD1 	26 	388 	
FMP41 	26 	160 	
SKO1 	17 	148 	
BNI5 	21 	167 	
YNL165W 	25 	387 	
IBD2 	21 	194 	
RIA1 	2 	33 	
YNL162W-A 	5 	16 	
RPL42A 	6 	67 	
CBK1 	10 	74 	
YGP1 	26 	335 	
ASI2 	11 	42 	
PGA1 	3 	10 	
IGO1 	7 	90 	
NSG2 	9 	43 	
CUZ1 	11 	293 	
YCK2 	30 	467 	
GIM3 	8 	77 	
INN1 	8 	41 	
RPC31 	0 	0 	
YNL150W 	6 	42 	
PGA2 	2 	1 	
ALF1 	50 	2668 	
LSM7 	3 	12 	
YNL146C-A 	18 	306 	
YNL146W 	4 	43 	
MFA2 	5 	20 	
YNL144C 	35 	454 	
YNL144W-A 	3 	48 	
YNL143C 	27 	392 	
MEP2 	39 	419 	
AAH1 	26 	260 	
YNL140C 	16 	120 	
THO2 	25 	234 	
YSF3 	7 	35 	
SRV2 	1 	0 	
NAM9 	2 	1 	
EAF7 	31 	446 	
FPR1 	10 	35 	
YNL134C 	29 	152 	
FYV6 	8 	55 	
KRE33 	1 	0 	
TOM22 	3 	3 	
CPT1 	13 	157 	
DGR1 	9 	96 	
NRK1 	11 	158 	
TEP1 	26 	374 	
FAR11 	37 	509 	
SPC98 	5 	66 	
ESBP6 	40 	577 	
NAF1 	7 	45 	
NMA111 	78 	1182 	
YNL122C 	8 	86 	
TOM70 	27 	503 	
YNL120C 	5 	10 	
NCS2 	16 	78 	
DCP2 	14 	132 	
MLS1 	57 	1215 	
DMA2 	44 	746 	
YNL115C 	25 	235 	
YNL114C 	4 	22 	
RPC19 	0 	0 	
DBP2 	14 	135 	
CYB5 	5 	41 	
NOP15 	0 	0 	
YNL109W 	16 	147 	
YNL108C 	26 	471 	
YAF9 	19 	198 	
INP52 	109 	2347 	
RRT16 	7 	194 	
LEU4 	45 	794 	
YNL103W-A 	1 	0 	
MET4 	10 	175 	
POL1 	7 	45 	
AVT4 	29 	626 	
MIC27 	13 	213 	
OCA1 	17 	211 	
RAS2 	8 	126 	
YNL097C-B 	17 	470 	
PHO23 	44 	607 	
YNL097W-A 	7 	21 	
RPS7B 	25 	227 	
YNL095C 	42 	304 	
APP1 	58 	803 	
YPT53 	13 	105 	
YNL092W 	48 	857 	
NST1 	52 	719 	
RHO2 	6 	39 	
YNL089C 	5 	23 	
TOP2 	7 	32 	
TCB2 	96 	1769 	
SNN1 	12 	174 	
MKT1 	28 	486 	
END3 	6 	17 	
SAL1 	29 	324 	
PMS1 	31 	188 	
SWS2 	3 	11 	
EOS1 	13 	170 	
TPM1 	3 	2 	
NIS1 	65 	911 	
APJ1 	40 	399 	
MKS1 	27 	339 	
IMP4 	3 	3 	
MLF3 	20 	228 	
MSK1 	2 	11 	
RNH201 	46 	803 	
LAT1 	40 	790 	
TOM7 	3 	21 	
RPL16B 	4 	4 	
FKH2 	62 	744 	
YNL067W-A 	17 	98 	
YNL067W-B 	9 	294 	
RPL9B 	10 	53 	
SUN4 	88 	2333 	
AQR1 	56 	721 	
YDJ1 	15 	120 	
MTQ1 	37 	165 	
GCD10 	11 	471 	
NOP2 	4 	17 	
ARP5 	5 	8 	
YNL058C 	17 	126 	
YNL057W 	6 	12 	
OCA2 	26 	123 	
POR1 	12 	84 	
VAC7 	57 	438 	
MSG5 	89 	1596 	
COX5A 	12 	172 	
COG5 	27 	144 	
YNL050C 	34 	463 	
SFB2 	55 	640 	
ALG11 	3 	7 	
SLM2 	45 	775 	
YNL046W 	30 	577 	
LAP2 	65 	1146 	
YIP3 	26 	355 	
YNL043C 	14 	179 	
YNL042W-B 	29 	948 	
BOP3 	76 	1276 	
COG6 	46 	473 	
YNL040W 	45 	574 	
BDP1 	13 	86 	
GPI15 	3 	4 	
IDH1 	30 	375 	
NCE103 	6 	49 	
YNL035C 	66 	1256 	
YNL034W 	62 	1019 	
YNL033W 	1 	0 	
SIW14 	55 	1646 	
HHT2 	17 	100 	
HHF2 	13 	198 	
KTR5 	80 	1666 	
YNL028W 	20 	998 	
CRZ1 	72 	1096 	
SAM50 	2 	1 	
SSN8 	33 	288 	
KSH1 	0 	0 	
YNL024C 	41 	1266 	
FAP1 	107 	2240 	
RCM1 	54 	838 	
HDA1 	86 	1954 	
ARK1 	115 	2606 	
YNL019C 	7 	72 	
YNL018C 	70 	1306 	
YNL017C 	26 	977 	
PUB1 	52 	531 	
PBI2 	3 	2 	
HEF3 	147 	2102 	
YNL013C 	19 	58 	
SPO1 	162 	3419 	
YNL011C 	91 	1143 	
YNL010W 	62 	3361 	
IDP3 	116 	3312 	
ASI3 	163 	3753 	
SIS1 	3 	15 	
LST8 	1 	0 	
MRP7 	69 	676 	
HRB1 	155 	17779 	
PET8 	10 	74 	
RLP7 	4 	128 	
DOM34 	113 	1988 	
CIT1 	155 	9191 	
YNR001W-A 	19 	2836 	
ATO2 	63 	15238 	
RPC34 	8 	380 	
YNR003W-A 	1 	0 	
SWM2 	43 	799 	
YNR005C 	6 	184 	
VPS27 	35 	304 	
ATG3 	55 	948 	
LRO1 	142 	3001 	
NRM1 	49 	1246 	
CSE2 	26 	256 	
PRP2 	38 	783 	
URK1 	82 	1833 	
PHO91 	149 	3428 	
YNR014W 	45 	787 	
SMM1 	101 	5685 	
ACC1 	5 	71 	
TIM23 	3 	14 	
RCF2 	55 	2080 	
ARE2 	67 	1595 	
ATP23 	25 	428 	
YNR021W 	63 	1093 	
MRPL50 	18 	171 	
SNF12 	9 	75 	
MPP6 	22 	105 	
YNR025C 	17 	48 	
SEC12 	25 	426 	
BUD17 	55 	1353 	
CPR8 	52 	1244 	
YNR029C 	43 	562 	
ALG12 	61 	954 	
SSK2 	137 	2756 	
PPG1 	54 	2114 	
HUB1 	9 	184 	
ABZ1 	102 	1780 	
SOL1 	50 	668 	
YNR034W-A 	16 	348 	
ARC35 	10 	86 	
MRPS12 	2 	6 	
RSM19 	2 	9 	
DBP6 	21 	75 	
ZRG17 	74 	1041 	
YNR040W 	31 	647 	
COQ2 	9 	28 	
YNR042W 	6 	10 	
MVD1 	2 	4 	
AGA1 	51 	715 	
PET494 	13 	185 	
TRM112 	4 	23 	
FPK1 	73 	1350 	
YNR048W 	40 	492 	
MSO1 	40 	532 	
LYS9 	6 	26 	
BRE5 	55 	759 	
POP2 	35 	436 	
NOG2 	1 	0 	
ESF2 	16 	108 	
HOL1 	60 	724 	
BIO5 	56 	971 	
BIO4 	49 	1262 	
BIO3 	50 	1159 	
MNT4 	69 	877 	
FRE4 	95 	2017 	
YNR061C 	15 	166 	
YNR062C 	24 	323 	
YNR063W 	44 	456 	
YNR064C 	32 	505 	
YNR065C 	69 	981 	
YNR066C 	37 	632 	
DSE4 	74 	818 	
YNR068C 	15 	157 	
BSC5 	24 	174 	
PDR18 	73 	1218 	
YNR071C 	43 	941 	
HXT17 	24 	279 	
YNR073C 	32 	438 	
AIF1 	13 	112 	
COS10 	17 	285 	
YNR075C-A 	5 	21 	
PAU6 	0 	0 	
YNR077C 	0 	0 	
YOL166W-A 	4 	67 	
YOL166C 	2 	2 	
AAD15 	3 	21 	
YOL164W-A 	4 	9 	
BDS1 	55 	1121 	
YOL163W 	29 	362 	
YOL162W 	6 	76 	
PAU20 	5 	36 	
YOL160W 	13 	36 	
YOL159C-A 	7 	30 	
YOL159C 	15 	260 	
ENB1 	45 	542 	
IMA2 	27 	384 	
HXT11 	16 	239 	
YOL155W-A 	0 	0 	
HPF1 	21 	69 	
ZPS1 	17 	216 	
FRE7 	51 	573 	
GRE2 	18 	86 	
YOL150C 	6 	8 	
DCP1 	0 	0 	
SPT20 	16 	215 	
PEX11 	11 	132 	
PSF3 	0 	0 	
CTR9 	20 	209 	
NOP8 	13 	96 	
RIB4 	0 	0 	
RRP40 	1 	0 	
PPM2 	54 	823 	
ARG8 	5 	49 	
CDC33 	1 	0 	
RTC1 	91 	2072 	
BSC6 	34 	500 	
PFK27 	37 	289 	
MED7 	3 	2 	
YOL134C 	9 	373 	
HRT1 	0 	0 	
GAS4 	43 	489 	
YOL131W 	17 	394 	
ALR1 	20 	330 	
VPS68 	12 	115 	
YGK3 	37 	448 	
RPL25 	0 	0 	
MDH2 	19 	267 	
TRM13 	61 	1175 	
TRM11 	39 	642 	
HRP1 	2 	19 	
SMF1 	50 	1133 	
RPS19A 	15 	101 	
RPL18A 	2 	8 	
MCH4 	42 	532 	
YOL118C 	14 	89 	
RRI2 	41 	1004 	
MSN1 	23 	337 	
PAP2 	14 	125 	
YOL114C 	17 	101 	
SKM1 	28 	293 	
MSB4 	52 	661 	
MDY2 	19 	409 	
SHR5 	75 	1517 	
ZEO1 	2 	1 	
INO4 	2 	1 	
YOL107W 	25 	212 	
YOL106W 	15 	81 	
WSC3 	23 	134 	
NDJ1 	18 	172 	
ITR2 	49 	620 	
TPT1 	0 	0 	
IZH4 	14 	17 	
PKH2 	36 	470 	
YOL099C 	5 	42 	
YOL098C 	48 	844 	
YOL097W-A 	10 	362 	
WRS1 	1 	0 	
COQ3 	1 	0 	
HMI1 	2 	15 	
RFC4 	1 	0 	
TRM10 	14 	213 	
YPQ1 	28 	296 	
SPO21 	38 	507 	
MSH2 	27 	303 	
HAL9 	63 	1067 	
MPD2 	18 	176 	
DUF1 	38 	341 	
MHF1 	11 	257 	
ADH1 	3 	4 	
YOL085W-A 	23 	622 	
YOL085C 	37 	1139 	
PHM7 	88 	1876 	
ATG34 	36 	560 	
YOL083C-A 	2 	28 	
ATG19 	46 	600 	
IRA2 	47 	399 	
REX4 	20 	373 	
YOL079W 	7 	71 	
AVO1 	35 	681 	
ATP19 	8 	50 	
BRX1 	2 	1 	
MDM20 	12 	87 	
YOL075C 	85 	1522 	
YOL073C 	30 	292 	
THP1 	6 	18 	
EMI5 	12 	167 	
NBA1 	49 	647 	
NUF2 	1 	0 	
HST1 	34 	650 	
RTG1 	10 	22 	
RIB2 	20 	253 	
INP54 	31 	494 	
MET22 	11 	66 	
CRT10 	67 	984 	
APM4 	27 	291 	
PRS5 	76 	1655 	
MAM3 	113 	2705 	
GPD2 	61 	1153 	
ARG1 	7 	16 	
YOL057W 	46 	716 	
GPM3 	33 	807 	
THI20 	63 	1151 	
PSH1 	45 	867 	
AIM39 	62 	1114 	
DDR2 	2 	1 	
SPE2 	99 	2185 	
GAL11 	12 	44 	
YOL050C 	6 	9 	
GSH2 	35 	302 	
RRT8 	39 	393 	
LDS2 	40 	744 	
YOL046C 	28 	441 	
PSK2 	91 	1583 	
PEX15 	58 	946 	
NTG2 	52 	761 	
NGL1 	55 	847 	
NOP12 	48 	869 	
RPS15 	0 	0 	
RPP2A 	6 	11 	
YOL038C-A 	9 	226 	
PRE6 	2 	1 	
YOL037C 	19 	363 	
YOL036W 	56 	868 	
YOL035C 	12 	70 	
SMC5 	8 	107 	
MSE1 	1 	0 	
OPI10 	32 	479 	
SIL1 	57 	1183 	
GAS5 	38 	398 	
YOL029C 	16 	207 	
YAP7 	21 	642 	
MDM38 	62 	734 	
MIM1 	10 	114 	
LAG2 	96 	1843 	
YOL024W 	32 	594 	
IFM1 	52 	1041 	
TSR4 	0 	0 	
DIS3 	11 	116 	
TAT2 	106 	1953 	
YOL019W-A 	17 	1317 	
YOL019W 	108 	2688 	
TLG2 	33 	457 	
ESC8 	166 	3686 	
CMK2 	69 	1411 	
IRC10 	57 	924 	
YOL014W 	14 	144 	
YOL013W-B 	8 	44 	
YOL013W-A 	14 	2475 	
HRD1 	74 	1079 	
HTZ1 	22 	351 	
PLB3 	153 	2921 	
RCL1 	4 	107 	
MDM12 	33 	592 	
COQ10 	50 	744 	
CSI2 	78 	3313 	
TOP1 	98 	1191 	
RPB11 	1 	0 	
SIN3 	235 	4951 	
PFA4 	97 	2724 	
IZH2 	83 	5403 	
PHO80 	69 	1365 	
RRP6 	151 	3801 	
ALG6 	121 	1821 	
YSP3 	149 	8011 	
UTP23 	14 	111 	
DNL4 	226 	4769 	
TSR3 	97 	3540 	
SGT2 	89 	2427 	
SLG1 	19 	89 	
YOR008C-A 	18 	519 	
YOR008W-B 	15 	308 	
TIR4 	52 	731 	
TIR2 	47 	644 	
AUS1 	188 	4027 	
YOR011W-A 	22 	266 	
YOR012W 	24 	387 	
IRC11 	32 	304 	
RTS1 	52 	534 	
YOR015W 	23 	171 	
ERP4 	36 	862 	
PET127 	109 	1911 	
ROD1 	74 	1024 	
YOR019W 	129 	3440 	
HSP10 	1 	0 	
YOR020W-A 	13 	27 	
SFM1 	26 	172 	
YOR022C 	83 	1380 	
AHC1 	60 	1022 	
YOR024W 	24 	1905 	
HST3 	65 	1080 	
BUB3 	32 	546 	
STI1 	47 	667 	
CIN5 	50 	486 	
YOR029W 	28 	670 	
DFG16 	76 	1271 	
CRS5 	26 	450 	
HMS1 	65 	805 	
YOR032W-A 	15 	362 	
EXO1 	87 	1287 	
AKR2 	85 	1451 	
YOR034C-A 	22 	1014 	
SHE4 	49 	563 	
PEP12 	15 	128 	
CYC2 	39 	466 	
HIR2 	62 	778 	
CKB2 	15 	175 	
GLO4 	36 	581 	
YOR041C 	21 	447 	
CUE5 	46 	874 	
WHI2 	55 	770 	
IRC23 	16 	176 	
TOM6 	5 	26 	
DBP5 	1 	0 	
STD1 	21 	309 	
RAT1 	3 	2 	
RSB1 	34 	545 	
YOR050C 	35 	522 	
ETT1 	37 	493 	
TMC1 	16 	845 	
YOR053W 	17 	124 	
VHS3 	64 	847 	
YOR055W 	20 	208 	
NOB1 	18 	171 	
SGT1 	9 	62 	
ASE1 	65 	926 	
LPL1 	43 	540 	
SLD7 	15 	603 	
CKA2 	33 	553 	
YOR062C 	41 	523 	
RPL3 	0 	0 	
YNG1 	17 	81 	
CYT1 	2 	4 	
MSA1 	34 	508 	
ALG8 	16 	109 	
VPS5 	11 	67 	
VAM10 	0 	0 	
GYP1 	27 	270 	
NRT1 	40 	801 	
YOR072W 	29 	391 	
YOR072W-A 	29 	1086 	
YOR072W-B 	14 	135 	
SGO1 	64 	1057 	
CDC21 	1 	0 	
YOR073W-A 	1 	0 	
UFE1 	1 	0 	
SKI7 	42 	497 	
RTS2 	13 	853 	
BUD21 	10 	24 	
ATX2 	23 	515 	
DIA2 	25 	101 	
TGL5 	70 	1585 	
YOR082C 	22 	701 	
WHI5 	78 	1598 	
LPX1 	52 	1015 	
OST3 	27 	197 	
TCB1 	60 	839 	
YVC1 	52 	1049 	
VPS21 	6 	56 	
PTC5 	45 	919 	
TMA46 	51 	1073 	
ECM3 	56 	726 	
YOR093C 	68 	852 	
ARF3 	8 	18 	
RKI1 	0 	0 	
RPS7A 	3 	24 	
YOR097C 	22 	297 	
NUP1 	13 	69 	
KTR1 	37 	1022 	
CRC1 	41 	504 	
RAS1 	19 	352 	
YOR102W 	1 	0 	
OST2 	0 	0 	
PIN2 	16 	133 	
YOR105W 	4 	27 	
VAM3 	5 	5 	
RGS2 	36 	299 	
LEU9 	25 	329 	
YOR108C-A 	7 	68 	
INP53 	67 	1044 	
TFC7 	13 	78 	
YOR111W 	13 	55 	
CEX1 	34 	287 	
AZF1 	29 	175 	
YOR114W 	31 	345 	
TRS33 	29 	397 	
RPO31 	2 	1 	
RPT5 	1 	0 	
RTC5 	32 	309 	
RIO1 	2 	1 	
GCY1 	17 	118 	
YOR121C 	11 	52 	
PFY1 	1 	0 	
LEO1 	30 	404 	
UBP2 	57 	793 	
CAT5 	1 	0 	
IAH1 	30 	578 	
RGA1 	17 	114 	
ADE2 	44 	55188 	
AFI1 	53 	449 	
ORT1 	11 	39 	
YOR131C 	16 	72 	
VPS17 	17 	200 	
EFT1 	5 	12 	
BAG7 	57 	1539 	
IRC14 	2 	2 	
IDH2 	5 	11 	
SIA1 	49 	871 	
RUP1 	75 	749 	
YOR139C 	5 	9 	
SFL1 	35 	296 	
ARP8 	23 	141 	
LSC1 	11 	165 	
THI80 	3 	6 	
ELG1 	21 	272 	
PNO1 	2 	1 	
YOR146W 	0 	0 	
MDM32 	3 	3 	
SPP2 	7 	83 	
SMP3 	0 	0 	
MRPL23 	1 	0 	
RPB2 	0 	0 	
YOR152C 	9 	10 	
PDR5 	51 	609 	
SLP1 	16 	157 	
ISN1 	26 	270 	
NFI1 	41 	441 	
PUP1 	2 	12 	
PET123 	4 	5 	
SME1 	0 	0 	
MTR10 	1 	0 	
PNS1 	23 	228 	
YOR161W-A 	0 	0 	
YOR161W-B 	3 	3 	
YOR161C-C 	5 	57 	
YRR1 	50 	992 	
DDP1 	18 	273 	
GET4 	19 	358 	
SEY1 	49 	734 	
SWT1 	19 	181 	
RPS28A 	1 	0 	
GLN4 	2 	1 	
YOR169C 	3 	3 	
YOR170W 	3 	3 	
LCB4 	20 	162 	
YRM1 	41 	613 	
DCS2 	17 	292 	
MED4 	5 	16 	
ALE1 	30 	236 	
HEM15 	4 	83 	
MPC54 	38 	544 	
GAC1 	22 	351 	
SYC1 	9 	157 	
DCI1 	1 	0 	
LAS17 	22 	199 	
RPS30B 	4 	5 	
FYV12 	31 	314 	
SER1 	2 	1 	
GSP2 	15 	130 	
YOR186W 	27 	623 	
YOR186C-A 	12 	301 	
TUF1 	0 	0 	
MSB1 	57 	503 	
IES4 	4 	5 	
SPR1 	17 	244 	
ULS1 	44 	542 	
THI72 	30 	429 	
YOR192C-C 	2 	3 	
PEX27 	11 	72 	
TOA1 	0 	0 	
SLK19 	18 	179 	
LIP5 	26 	107 	
MCA1 	22 	198 	
BFR1 	5 	23 	
YOR199W 	17 	115 	
YOR200W 	10 	24 	
MRM1 	15 	139 	
HIS3 	7 	54 	
YOR203W 	14 	200 	
DED1 	2 	1 	
GEP3 	2 	1 	
NOC2 	4 	8 	
RET1 	1 	0 	
PTP2 	10 	87 	
NPT1 	17 	209 	
RPB10 	0 	0 	
MGM1 	1 	0 	
STE4 	34 	559 	
SAS5 	20 	218 	
SPR2 	23 	187 	
AIM41 	7 	63 	
RUD3 	11 	110 	
RFC1 	19 	70 	
YOR218C 	7 	12 	
STE13 	47 	767 	
RCN2 	9 	22 	
MCT1 	23 	130 	
ODC2 	44 	1057 	
YOR223W 	15 	144 	
RPB8 	1 	0 	
YOR225W 	12 	54 	
ISU2 	14 	101 	
HER1 	37 	310 	
MCP1 	18 	157 	
WTM2 	63 	1085 	
WTM1 	26 	351 	
MKK1 	33 	571 	
YOR231C-A 	2 	3 	
MGE1 	0 	0 	
KIN4 	41 	577 	
RPL33B 	15 	101 	
IRC13 	11 	55 	
DFR1 	0 	0 	
HES1 	24 	248 	
YOR238W 	19 	359 	
ABP140 	34 	382 	
MET7 	15 	154 	
SSP2 	22 	287 	
PUS7 	17 	236 	
ESA1 	1 	0 	
DGA1 	18 	116 	
ENV9 	34 	313 	
SRL1 	10 	80 	
YOR248W 	9 	78 	
APC5 	2 	2 	
CLP1 	1 	0 	
TUM1 	21 	245 	
TMA16 	12 	159 	
NAT5 	10 	142 	
SEC63 	2 	5 	
OSW1 	20 	159 	
TRE2 	6 	35 	
CDC31 	0 	0 	
HNT3 	9 	39 	
RPT4 	0 	0 	
GCD1 	7 	10 	
RPN8 	2 	4 	
GPN2 	2 	1 	
YOR263C 	11 	108 	
DSE3 	31 	386 	
RBL2 	6 	93 	
PNT1 	32 	316 	
HRK1 	30 	222 	
YOR268C 	34 	640 	
PAC1 	15 	114 	
VPH1 	12 	84 	
FSF1 	34 	617 	
YTM1 	1 	0 	
TPO4 	45 	630 	
MOD5 	37 	682 	
RIM20 	24 	238 	
CAF20 	17 	387 	
YOR277C 	9 	186 	
HEM4 	1 	0 	
RFM1 	12 	182 	
FSH3 	12 	275 	
PLP2 	4 	20 	
YOR282W 	11 	157 	
YOR283W 	19 	191 	
HUA2 	19 	66 	
RDL1 	12 	196 	
RDL2 	9 	95 	
RRP36 	0 	0 	
MPD1 	12 	76 	
YOR289W 	24 	351 	
SNF2 	17 	115 	
YPK9 	63 	815 	
YOR292C 	24 	263 	
RPS10A 	5 	13 	
YOR293C-A 	2 	20 	
RRS1 	1 	0 	
UAF30 	9 	139 	
YOR296W 	66 	973 	
TIM18 	9 	62 	
MUM3 	49 	707 	
MBF1 	8 	74 	
BUD7 	24 	332 	
YOR300W 	23 	468 	
RAX1 	63 	1786 	
YOR302W 	3 	7 	
CPA1 	37 	419 	
ISW2 	22 	268 	
BIL1 	4 	13 	
RRG7 	5 	9 	
MCH5 	13 	46 	
SLY41 	23 	298 	
SNU66 	25 	304 	
YOR309C 	0 	0 	
NOP58 	0 	0 	
DGK1 	14 	87 	
RPL20B 	5 	9 	
SPS4 	16 	190 	
YOR314W 	13 	58 	
YOR314W-A 	3 	14 	
SFG1 	26 	146 	
COT1 	34 	492 	
YOR316C-A 	23 	616 	
FAA1 	39 	805 	
YOR318C 	41 	725 	
HSH49 	0 	0 	
GNT1 	24 	127 	
PMT3 	44 	655 	
LDB19 	33 	574 	
PRO2 	1 	0 	
FRT1 	22 	280 	
YOR325W 	7 	129 	
MYO2 	14 	90 	
SNC2 	9 	41 	
PDR10 	77 	889 	
SCD5 	8 	47 	
YOR329W-A 	11 	251 	
MIP1 	13 	31 	
YOR331C 	4 	82 	
VMA4 	1 	0 	
YOR333C 	7 	26 	
MRS2 	1 	0 	
ALA1 	2 	2 	
YOR335W-A 	0 	0 	
KRE5 	9 	88 	
TEA1 	34 	459 	
YOR338W 	31 	263 	
UBC11 	7 	70 	
RPA43 	2 	1 	
RPA190 	3 	2 	
YOR342C 	36 	309 	
YOR343C 	40 	730 	
TYE7 	15 	258 	
YOR345C 	4 	59 	
REV1 	37 	511 	
PYK2 	15 	72 	
PUT4 	225 	9974 	
CIN1 	105 	2098 	
MNE1 	29 	176 	
MEK1 	14 	141 	
TFB6 	18 	333 	
SOG2 	11 	70 	
MSC6 	27 	241 	
GDS1 	17 	95 	
CIR2 	46 	456 	
SNX3 	10 	92 	
HAP5 	28 	251 	
VTS1 	21 	286 	
PDE2 	23 	357 	
PRT1 	14 	204 	
PRE10 	8 	132 	
PIP2 	45 	527 	
YOR364W 	20 	365 	
YOR365C 	63 	1126 	
YOR366W 	14 	89 	
SCP1 	5 	27 	
RAD17 	22 	436 	
RPS12 	0 	0 	
MRS6 	4 	4 	
GPB1 	60 	679 	
NDD1 	5 	47 	
NUD1 	5 	16 	
ALD4 	30 	193 	
GDH1 	20 	189 	
YOR376W 	25 	399 	
YOR376W-A 	0 	0 	
ATF1 	27 	424 	
AMF1 	49 	798 	
YOR379C 	21 	243 	
RDR1 	41 	1028 	
FRE3 	44 	395 	
YOR381W-A 	11 	89 	
FIT2 	5 	9 	
FIT3 	18 	137 	
FRE5 	39 	458 	
YOR385W 	16 	177 	
PHR1 	13 	136 	
YOR387C 	11 	132 	
FDH1 	7 	19 	
YOR389W 	34 	522 	
FEX1 	3 	34 	
HSP33 	6 	124 	
YOR392W 	21 	102 	
ERR1 	0 	0 	
PAU21 	0 	0 	
YOR394C-A 	10 	121 	
YRF1-8 	0 	0 	
YOR396C-A 	0 	0 	
YRF1-7 	0 	0 	
YPL283W-B 	0 	0 	
YPL283W-A 	0 	0 	
PAU22 	0 	0 	
ERR2 	0 	0 	
HSP32 	0 	0 	
FEX2 	4 	15 	
YPL278C 	0 	0 	
YPL277C 	19 	187 	
SAM3 	33 	394 	
SAM4 	8 	45 	
PBI1 	11 	48 	
ATP15 	0 	0 	
MDL2 	51 	846 	
KAR9 	57 	781 	
PLC1 	4 	22 	
ACM1 	8 	48 	
DIM1 	0 	0 	
DIP5 	39 	568 	
YPL264C 	38 	595 	
KEL3 	65 	862 	
FUM1 	19 	120 	
YPL261C 	19 	202 	
YPL260W 	13 	120 	
APM1 	32 	315 	
THI21 	77 	1576 	
YPL257W 	20 	274 	
CLN2 	28 	476 	
BBP1 	1 	0 	
HFI1 	11 	142 	
VIK1 	70 	1817 	
YAH1 	0 	0 	
YPL251W 	3 	2 	
ICY2 	8 	60 	
RPL36B 	4 	3 	
YPL250W-A 	3 	2 	
GYP5 	47 	483 	
GAL4 	2 	1 	
YPL247C 	45 	825 	
RBD2 	12 	64 	
YPL245W 	28 	624 	
HUT1 	33 	317 	
SRP68 	3 	3 	
IQG1 	28 	200 	
CIN2 	35 	235 	
HSP82 	41 	749 	
YAR1 	10 	21 	
YPL238C 	0 	0 	
SUI3 	0 	0 	
ENV7 	30 	309 	
RVB2 	0 	0 	
VMA11 	1 	0 	
NSL1 	3 	10 	
SSO1 	20 	284 	
FAS2 	0 	0 	
USV1 	22 	188 	
YPL229W 	13 	197 	
CET1 	1 	0 	
ALG5 	13 	122 	
NEW1 	31 	147 	
YPL225W 	1 	0 	
MMT2 	38 	1037 	
GRE1 	14 	239 	
FMP40 	55 	819 	
YPL222C-A 	14 	115 	
FLC1 	57 	963 	
RPL1A 	1 	0 	
PCL8 	28 	540 	
SAR1 	0 	0 	
BMS1 	11 	76 	
YPL216W 	57 	679 	
CBP3 	3 	17 	
THI6 	36 	551 	
LEA1 	14 	310 	
PUS1 	40 	961 	
NIP7 	0 	0 	
SRP72 	4 	15 	
IPL1 	5 	19 	
RKM1 	31 	350 	
TYW1 	67 	1215 	
PGC1 	23 	568 	
YPL205C 	13 	183 	
HRR25 	18 	94 	
TPK2 	28 	492 	
AFT2 	29 	477 	
YIG1 	24 	130 	
CSM4 	8 	32 	
YPL199C 	12 	155 	
RPL7B 	19 	129 	
YPL197C 	6 	21 	
OXR1 	29 	289 	
APL5 	30 	344 	
DDC1 	13 	175 	
RSA1 	8 	58 	
PRM3 	7 	7 	
YPL191C 	35 	368 	
NAB3 	1 	0 	
COA2 	2 	1 	
GUP2 	36 	708 	
POS5 	3 	8 	
MF
UIP4 	26 	501 	
YPL185W 	37 	664 	
MRN1 	48 	586 	
RTC6 	3 	35 	
RTT10 	47 	675 	
YPL182C 	18 	95 	
CTI6 	23 	108 	
TCO89 	67 	1190 	
PPQ1 	27 	272 	
CBC2 	10 	81 	
CUP9 	46 	1030 	
TRE1 	77 	1706 	
SPT14 	4 	65 	
NIP100 	15 	177 	
MRPL40 	4 	22 	
COX10 	2 	1 	
OYE3 	32 	977 	
DAP1 	29 	570 	
MEX67 	0 	0 	
YPL168W 	29 	315 	
REV3 	53 	284 	
ATG29 	6 	56 	
SET6 	16 	150 	
MLH3 	42 	794 	
SVS1 	9 	61 	
YPL162C 	10 	57 	
BEM4 	20 	203 	
CDC60 	5 	13 	
PET20 	9 	126 	
AIM44 	64 	877 	
TGS1 	47 	489 	
PRM4 	29 	242 	
KIP2 	76 	1614 	
PEP4 	19 	208 	
RAD53 	19 	252 	
YPL152W-A 	1 	0 	
RRD2 	21 	236 	
PRP46 	9 	241 	
YPL150W 	49 	570 	
ATG5 	9 	27 	
PPT2 	2 	1 	
PXA1 	28 	145 	
NOP53 	2 	2 	
KES1 	10 	54 	
POC4 	4 	12 	
RPL33A 	0 	0 	
YPL142C 	0 	0 	
