gene_name	number_of_transposon_per_gene	number_of_read_pergene
SEN2 	2 	2 	
MDN1 	7 	11 	
REX3 	36 	720 	
YLR108C 	35 	426 	
AHP1 	16 	186 	
CCW12 	10 	23 	
YLR111W 	23 	189 	
YLR112W 	26 	462 	
HOG1 	44 	571 	
AVL9 	29 	278 	
CFT2 	1 	0 	
MSL5 	20 	233 	
CLF1 	20 	430 	
YLR118C 	14 	195 	
SRN2 	33 	687 	
YPS1 	49 	504 	
YLR120W-A 	6 	56 	
YPS3 	72 	684 	
YLR122C 	23 	250 	
YLR123C 	17 	203 	
YLR124W 	21 	174 	
YLR125W 	9 	143 	
YLR126C 	27 	137 	
APC2 	11 	72 	
DCN1 	28 	501 	
DIP2 	3 	25 	
ZRT2 	50 	1306 	
ACE2 	128 	5162 	
USB1 	3 	4 	
CKI1 	28 	170 	
PDC5 	35 	339 	
SLX4 	59 	1291 	
TIS11 	24 	161 	
RKM5 	91 	2582 	
NHA1 	56 	676 	
SLS1 	37 	434 	
YLR140W 	23 	288 	
RRN5 	8 	53 	
PUT1 	44 	598 	
DPH6 	54 	684 	
ACF2 	71 	1050 	
RMP1 	5 	8 	
SPE4 	30 	625 	
YLR146W-A 	5 	9 	
SMD3 	0 	0 	
PEP3 	14 	130 	
YLR149C 	36 	441 	
YLR149C-A 	3 	2 	
STM1 	15 	29 	
PCD1 	28 	343 	
YLR152C 	54 	664 	
ACS2 	1 	0 	
RNH203 	16 	260 	
YLR154W-A 	0 	0 	
YLR154W-B 	0 	0 	
TAR1 	0 	0 	
YLR154W-E 	0 	0 	
YLR154W-F 	0 	0 	
YLR154C-G 	0 	0 	
YLR154C-H 	0 	0 	
ASP3-1 	0 	0 	
YLR156W 	0 	0 	
YLR156C-A 	0 	0 	
ASP3-2 	0 	0 	
YLR157W-D 	0 	0 	
YLR157W-E 	0 	0 	
YLR157C-C 	0 	0 	
ASP3-3 	0 	0 	
YLR159W 	0 	0 	
YLR159C-A 	0 	0 	
ASP3-4 	0 	0 	
YLR161W 	0 	0 	
YLR162W 	32 	1861 	
RRT15 	15 	73 	
MAS1 	1 	0 	
YLR163W-A 	0 	0 	
SHH4 	16 	46 	
PUS5 	16 	65 	
SEC10 	4 	5 	
RPS31 	1 	0 	
UPS2 	10 	182 	
YLR169W 	36 	1147 	
APS1 	37 	842 	
YLR171W 	23 	346 	
DPH5 	25 	282 	
YLR173W 	62 	1138 	
IDP2 	42 	714 	
CBF5 	6 	30 	
RFX1 	42 	440 	
YLR177W 	45 	871 	
TFS1 	25 	228 	
YLR179C 	40 	470 	
SAM1 	41 	566 	
VTA1 	10 	174 	
SWI6 	13 	113 	
TOS4 	44 	849 	
YLR184W 	27 	417 	
RPL37A 	5 	16 	
EMG1 	4 	4 	
SKG3 	54 	1053 	
MDL1 	89 	1674 	
ATG26 	56 	815 	
MMR1 	44 	991 	
PEX13 	17 	168 	
HCR1 	9 	70 	
UPS1 	11 	110 	
YLR194C 	24 	202 	
NMT1 	1 	0 	
PWP1 	7 	38 	
NOP56 	6 	15 	
YLR198C 	6 	15 	
PBA1 	15 	164 	
YKE2 	5 	7 	
COQ9 	6 	14 	
YLR202C 	21 	316 	
MSS51 	20 	254 	
QRI5 	4 	26 	
HMX1 	32 	494 	
ENT2 	20 	205 	
HRD3 	29 	398 	
SEC13 	4 	4 	
PNP1 	25 	224 	
CLB4 	16 	303 	
ATG38 	9 	39 	
TUB4 	7 	24 	
CRR1 	42 	521 	
FRE1 	30 	379 	
CDC123 	5 	18 	
CPR6 	15 	96 	
YLR217W 	5 	30 	
COA4 	28 	502 	
MSC3 	38 	543 	
CCC1 	20 	216 	
RSA3 	13 	154 	
UTP13 	0 	0 	
YLR222C-A 	1 	0 	
IFH1 	29 	499 	
YLR224W 	33 	341 	
YLR225C 	10 	32 	
BUR2 	2 	1 	
ADY4 	27 	416 	
ECM22 	47 	535 	
CDC42 	0 	0 	
YLR230W 	4 	16 	
BNA5 	40 	467 	
YLR232W 	16 	135 	
EST1 	47 	663 	
TOP3 	5 	6 	
YLR235C 	18 	347 	
YLR236C 	40 	672 	
THI7 	50 	1132 	
FAR10 	23 	248 	
LIP2 	22 	162 	
VPS34 	4 	3 	
YLR241W 	38 	356 	
ARV1 	22 	125 	
GPN3 	0 	0 	
MAP1 	0 	0 	
CDD1 	13 	103 	
ERF2 	21 	239 	
IRC20 	57 	641 	
RCK2 	32 	262 	
YEF3 	5 	10 	
SSP120 	14 	586 	
SYM1 	7 	23 	
YLR252W 	5 	47 	
MCP2 	30 	573 	
NDL1 	23 	289 	
YLR255C 	33 	665 	
HAP1 	100 	1595 	
YLR257W 	19 	165 	
GSY2 	31 	485 	
HSP60 	2 	1 	
LCB5 	39 	364 	
VPS63 	1 	0 	
YPT6 	5 	44 	
TMA7 	3 	25 	
RED1 	47 	517 	
RPS28B 	3 	19 	
YLR264C-A 	3 	5 	
NEJ1 	9 	63 	
PDR8 	56 	713 	
BOP2 	35 	369 	
SEC22 	2 	3 	
YLR269C 	21 	495 	
DCS1 	16 	124 	
YLR271W 	11 	56 	
YCS4 	1 	0 	
PIG1 	35 	350 	
MCM5 	1 	0 	
SMD2 	1 	0 	
DBP9 	0 	0 	
YSH1 	0 	0 	
YLR278C 	59 	1069 	
YLR279W 	46 	713 	
YLR280C 	25 	464 	
YLR281C 	26 	431 	
YLR282C 	13 	60 	
YLR283W 	19 	102 	
ECI1 	13 	53 	
NNT1 	6 	10 	
YLR285C-A 	6 	36 	
CTS1 	12 	68 	
YLR286W-A 	2 	1 	
YLR287C 	9 	62 	
RPS30A 	11 	185 	
MEC3 	34 	597 	
GUF1 	31 	348 	
YLR290C 	10 	35 	
GCD7 	1 	0 	
SEC72 	13 	121 	
GSP1 	0 	0 	
YLR294C 	12 	140 	
ATP14 	7 	37 	
YLR296W 	21 	358 	
YLR297W 	10 	40 	
YHC1 	24 	296 	
ECM38 	101 	1891 	
YLR299C-A 	8 	39 	
EXG1 	26 	366 	
HRI1 	11 	115 	
YLR302C 	9 	77 	
MET17 	0 	0 	
ACO1 	4 	3 	
STT4 	11 	132 	
UBC12 	10 	89 	
CDA1 	30 	328 	
YLR307C-A 	0 	0 	
CDA2 	24 	194 	
IMH1 	36 	282 	
CDC25 	12 	121 	
YLR311C 	15 	136 	
YLR312C 	19 	223 	
MRPL15 	12 	96 	
SPH1 	19 	129 	
CDC3 	0 	0 	
NKP2 	19 	212 	
TAD3 	0 	0 	
YLR317W 	0 	0 	
EST2 	47 	434 	
BUD6 	24 	162 	
MMS22 	17 	105 	
SFH1 	18 	139 	
VPS65 	10 	104 	
CWC24 	12 	59 	
PEX30 	12 	329 	
RPL38 	5 	11 	
YLR326W 	29 	336 	
TMA10 	6 	17 	
NMA1 	34 	500 	
REC102 	12 	77 	
CHS5 	22 	214 	
JIP3 	5 	17 	
MID2 	10 	57 	
RPS25B 	18 	229 	
YLR334C 	24 	154 	
NUP2 	28 	96 	
SGD1 	7 	70 	
VRP1 	35 	355 	
OPI9 	9 	25 	
YLR339C 	0 	0 	
RPP0 	0 	0 	
SPO77 	19 	211 	
FKS1 	58 	457 	
YLR342W-A 	13 	123 	
GAS2 	43 	525 	
RPL26A 	15 	58 	
YLR345W 	19 	185 	
YLR346C 	7 	17 	
KAP95 	0 	0 	
YLR347W-A 	0 	0 	
DIC1 	31 	598 	
YLR349W 	20 	479 	
ORM2 	5 	55 	
NIT3 	29 	537 	
YLR352W 	41 	555 	
BUD8 	55 	554 	
TAL1 	22 	165 	
ILV5 	0 	0 	
ATG33 	16 	105 	
RSC2 	41 	576 	
YLR358C 	21 	399 	
ADE13 	0 	0 	
VPS38 	16 	89 	
DCR2 	34 	453 	
YLR361C-A 	5 	15 	
STE11 	44 	631 	
NMD4 	4 	63 	
YLR363W-A 	0 	0 	
GRX8 	7 	17 	
YLR365W 	6 	128 	
YLR364C-A 	7 	51 	
YLR366W 	24 	276 	
RPS22B 	32 	291 	
MDM30 	55 	623 	
SSQ1 	14 	98 	
ARC18 	0 	0 	
ROM2 	51 	366 	
ELO3 	10 	94 	
VID22 	41 	662 	
YLR374C 	32 	450 	
STP3 	28 	175 	
PSY3 	12 	295 	
FBP1 	40 	1020 	
SEC61 	0 	0 	
YLR379W 	3 	8 	
CSR1 	31 	533 	
CTF3 	16 	73 	
NAM2 	24 	226 	
SMC6 	2 	12 	
IKI3 	51 	432 	
SWC7 	7 	161 	
VAC14 	24 	284 	
REH1 	26 	282 	
RPS29A 	20 	89 	
STE23 	63 	781 	
ECM19 	15 	134 	
CCW14 	7 	74 	
ART10 	29 	312 	
ATP10 	11 	83 	
CST9 	26 	138 	
COX8 	5 	20 	
VPS33 	3 	3 	
AFG2 	1 	0 	
SKI2 	53 	535 	
BDF1 	9 	48 	
YLR399W-A 	0 	0 	
YLR400W 	35 	651 	
DUS3 	60 	1027 	
YLR402W 	11 	147 	
SFP1 	18 	107 	
FLD1 	10 	110 	
DUS4 	21 	293 	
RPL31B 	16 	66 	
YLR406C-A 	10 	198 	
YLR407W 	20 	105 	
BLS1 	7 	29 	
UTP21 	3 	3 	
VIP1 	59 	682 	
CTR3 	28 	241 	
BER1 	8 	78 	
YLR412C-A 	5 	5 	
INA1 	40 	418 	
PUN1 	33 	526 	
YLR415C 	30 	825 	
YLR416C 	28 	582 	
VPS36 	13 	80 	
CDC73 	15 	147 	
YLR419W 	57 	619 	
URA4 	25 	146 	
RPN13 	11 	42 	
YLR422W 	60 	790 	
ATG17 	29 	161 	
SPP382 	8 	24 	
TUS1 	28 	336 	
TDA5 	5 	15 	
MAG2 	37 	270 	
YLR428C 	15 	243 	
CRN1 	41 	621 	
SEN1 	19 	83 	
ATG23 	24 	388 	
IMD3 	30 	188 	
CNA1 	45 	668 	
YLR434C 	17 	207 	
TSR2 	8 	26 	
ECM30 	22 	93 	
DIF1 	31 	424 	
YLR437C-A 	24 	860 	
CAR2 	87 	2526 	
LSM3 	2 	1 	
MRPL4 	22 	382 	
SEC39 	8 	37 	
RPS1A 	8 	222 	
SIR3 	42 	377 	
ECM7 	21 	357 	
YLR444C 	5 	62 	
GMC2 	16 	118 	
YLR446W 	28 	308 	
VMA6 	1 	0 	
RPL6B 	21 	105 	
FPR4 	23 	234 	
HMG2 	47 	595 	
LEU3 	31 	191 	
SST2 	34 	392 	
RIF2 	21 	198 	
FMP27 	88 	978 	
YLR455W 	6 	88 	
YLR456W 	18 	320 	
NBP1 	9 	150 	
YLR458W 	9 	48 	
GAB1 	2 	6 	
YLR460C 	22 	301 	
PAU4 	3 	2 	
YLR462W 	2 	2 	
YLR463C 	1 	0 	
YLR464W 	10 	34 	
BSC3 	10 	34 	
YRF1-4 	10 	34 	
YLR466C-A 	0 	0 	
YLR466C-B 	3 	204 	
YRF1-5 	0 	0 	
YLR467C-A 	0 	0 	
YML133C 	3 	112 	
YML133W-B 	0 	0 	
YML133W-A 	0 	0 	
COS3 	0 	0 	
YML131W 	24 	406 	
ERO1 	6 	27 	
COX14 	11 	88 	
MSC1 	49 	572 	
RSC9 	14 	125 	
ERG13 	7 	135 	
PGA3 	6 	7 	
TUB3 	57 	1149 	
PHO84 	49 	898 	
YML122C 	39 	2008 	
GTR1 	28 	184 	
NDI1 	39 	290 	
YML119W 	32 	413 	
NGL3 	43 	1019 	
NAB6 	82 	1561 	
YML116W-A 	23 	370 	
ATR1 	53 	594 	
VAN1 	51 	904 	
TAF8 	28 	534 	
DAT1 	28 	588 	
CTK3 	2 	1 	
BUL2 	43 	353 	
COQ5 	36 	639 	
ZDS2 	90 	1337 	
YML108W 	13 	78 	
PML39 	18 	157 	
URA5 	15 	105 	
SEC65 	0 	0 	
MDM1 	76 	1161 	
NUP188 	49 	500 	
CAC2 	51 	1022 	
YML101C-A 	13 	224 	
CUE4 	39 	1187 	
YML100W-A 	19 	377 	
TSL1 	101 	2327 	
YML099W-A 	15 	184 	
ARG81 	68 	1222 	
TAF13 	3 	3 	
VPS9 	30 	244 	
YML096W 	35 	412 	
RAD10 	23 	173 	
YML094C-A 	19 	243 	
GIM5 	23 	234 	
UTP14 	26 	446 	
PRE8 	0 	0 	
RPM2 	32 	622 	
YML090W 	20 	246 	
YML089C 	35 	633 	
UFO1 	53 	821 	
AIM33 	31 	431 	
ALO1 	80 	1229 	
TUB1 	1 	0 	
YML084W 	19 	274 	
YML083C 	48 	920 	
YML082W 	108 	2450 	
ATP18 	3 	3 	
TDA9 	79 	1229 	
DUS1 	38 	553 	
YML079W 	30 	513 	
CPR3 	13 	264 	
BET5 	3 	5 	
WAR1 	98 	1218 	
HMG1 	89 	1291 	
FPR3 	25 	215 	
RPL6A 	14 	229 	
TCB3 	135 	2074 	
COG8 	49 	473 	
DAK1 	67 	636 	
POB3 	4 	8 	
ITT1 	37 	342 	
ERV41 	37 	552 	
SMA2 	23 	299 	
ORC1 	12 	47 	
TEM1 	4 	8 	
RPS1B 	13 	53 	
MFT1 	33 	670 	
PIF1 	96 	1390 	
OGG1 	31 	650 	
NTE1 	134 	2371 	
HUG1 	9 	66 	
SML1 	14 	322 	
YML057C-A 	21 	340 	
CMP2 	65 	795 	
IMD4 	68 	1159 	
SPC2 	15 	91 	
CYB2 	109 	2647 	
YML054C-A 	18 	593 	
YML053C 	40 	882 	
SUR7 	61 	1044 	
GAL80 	65 	1438 	
AIM32 	46 	1345 	
RSE1 	14 	455 	
GSF2 	7 	13 	
YML047W-A 	14 	54 	
PRM6 	49 	694 	
PRP39 	14 	251 	
RRN11 	11 	52 	
CAT2 	111 	2406 	
VPS71 	53 	1277 	
YMD8 	31 	313 	
YML037C 	48 	1026 	
CGI121 	38 	246 	
AMD1 	87 	1357 	
YML034C-A 	35 	863 	
SRC1 	107 	2009 	
RAD52 	39 	423 	
YML031C-A 	3 	4 	
NDC1 	6 	121 	
RCF1 	26 	378 	
USA1 	157 	3023 	
TSA1 	21 	103 	
YOX1 	97 	2934 	
RPS18B 	36 	209 	
YML6 	40 	639 	
RPS17A 	18 	146 	
NSE5 	2 	2 	
APT1 	36 	668 	
UNG1 	80 	2222 	
YML020W 	94 	1609 	
OST6 	58 	1112 	
YML018C 	78 	1803 	
PSP2 	96 	957 	
PPZ1 	92 	1609 	
TAF11 	2 	1 	
TRM9 	47 	1652 	
UBX2 	32 	1095 	
YML012C-A 	7 	288 	
ERV25 	49 	982 	
RAD33 	37 	823 	
SPT5 	68 	916 	
YML009W-B 	40 	559 	
YML009C-A 	21 	201 	
MRPL39 	16 	855 	
ERG6 	13 	155 	
YML007C-A 	13 	223 	
YAP1 	161 	3057 	
GIS4 	141 	2648 	
TRM12 	141 	4850 	
GLO1 	91 	2888 	
YML003W 	78 	3094 	
YML002W 	238 	6921 	
YPT7 	43 	404 	
CDC5 	7 	59 	
YMR001C-A 	15 	1111 	
MIX17 	49 	1567 	
AIM34 	35 	584 	
MVP1 	118 	2919 	
TAF4 	17 	210 	
PLB2 	164 	2822 	
YMR007W 	42 	1980 	
PLB1 	114 	1434 	
ADI1 	41 	1110 	
YMR010W 	52 	437 	
HXT2 	97 	2952 	
CLU1 	199 	3651 	
SEC59 	8 	130 	
YMR013C-A 	0 	0 	
YMR013W-A 	4 	48 	
BUD22 	85 	920 	
ERG5 	71 	1055 	
SOK2 	87 	810 	
SPO20 	72 	1486 	
YMR018W 	78 	1183 	
STB4 	143 	2854 	
FMS1 	84 	1587 	
MAC1 	78 	1222 	
UBC7 	25 	477 	
MSS1 	82 	1524 	
MRPL3 	47 	549 	
CSI1 	53 	504 	
PEX12 	62 	867 	
YMR027W 	72 	912 	
TAP42 	0 	0 	
FAR8 	57 	780 	
RSF1 	53 	1502 	
EIS1 	92 	777 	
YMR031W-A 	29 	342 	
HOF1 	64 	869 	
YMR030W-A 	20 	146 	
ARP9 	2 	7 	
YMR034C 	64 	946 	
IMP2 	25 	220 	
MIH1 	41 	689 	
MSN2 	75 	669 	
CCS1 	43 	405 	
SUB1 	23 	248 	
YET2 	46 	992 	
ARA2 	41 	694 	
ARG80 	49 	3268 	
MCM1 	13 	106 	
IOC4 	46 	732 	
YMR046W-A 	0 	0 	
NUP116 	49 	433 	
CSM3 	28 	198 	
ERB1 	1 	0 	
FAR3 	19 	97 	
YMR052C-A 	19 	104 	
STB2 	62 	806 	
STV1 	65 	649 	
BUB2 	56 	1498 	
AAC1 	80 	1453 	
YMR057C 	47 	1389 	
FET3 	56 	751 	
SEN15 	1 	0 	
SAM37 	15 	196 	
RNA14 	1 	0 	
ARG7 	36 	489 	
RIM9 	26 	487 	
AEP1 	21 	355 	
KAR5 	60 	1087 	
SOV1 	36 	274 	
UBX4 	42 	533 	
AVO2 	41 	419 	
NAT4 	63 	2971 	
MOT3 	36 	194 	
TVP18 	18 	194 	
ABF2 	10 	73 	
IRC21 	19 	177 	
YMR074C 	16 	46 	
RCO1 	75 	819 	
YMR075C-A 	18 	129 	
PDS5 	11 	104 	
VPS20 	7 	16 	
CTF18 	19 	171 	
SEC14 	2 	1 	
NAM7 	49 	346 	
ISF1 	38 	360 	
YMR082C 	38 	321 	
ADH3 	39 	577 	
YMR084W 	27 	382 	
YMR085W 	44 	583 	
SEG1 	73 	835 	
YMR086C-A 	30 	311 	
YMR087W 	44 	1120 	
VBA1 	36 	368 	
YTA12 	43 	354 	
YMR090W 	19 	333 	
NPL6 	31 	363 	
AIP1 	42 	637 	
UTP15 	2 	4 	
CTF13 	0 	0 	
SNO1 	27 	473 	
SNZ1 	20 	201 	
MTG1 	30 	424 	
ATP25 	36 	423 	
YMR099C 	18 	239 	
MUB1 	22 	610 	
SRT1 	39 	305 	
YMR102C 	45 	576 	
YMR103C 	46 	1011 	
YPK2 	53 	642 	
PGM2 	3 	9 	
YMR105W-A 	19 	367 	
YKU80 	80 	1803 	
SPG4 	14 	289 	
ILV2 	3 	5 	
MYO5 	81 	976 	
HFD1 	31 	348 	
YMR111C 	50 	863 	
MED11 	5 	19 	
FOL3 	0 	0 	
YMR114C 	48 	917 	
MGR3 	21 	121 	
ASC1 	18 	117 	
SPC24 	0 	0 	
SHH3 	18 	126 	
ASI1 	36 	472 	
YMR119W-A 	8 	62 	
ADE17 	42 	654 	
RPL15B 	20 	241 	
YMR122C 	46 	1839 	
YMR122W-A 	7 	62 	
PKR1 	5 	5 	
EPO1 	49 	556 	
STO1 	36 	410 	
DLT1 	6 	20 	
SAS2 	16 	375 	
ECM16 	11 	79 	
POM152 	88 	1306 	
YMR130W 	33 	280 	
RRB1 	0 	0 	
JLP2 	13 	222 	
REC114 	33 	180 	
ERG29 	8 	54 	
GID8 	35 	757 	
YMR135W-A 	48 	1281 	
GAT2 	42 	372 	
PSO2 	35 	661 	
CIN4 	10 	77 	
RIM11 	11 	99 	
SIP5 	11 	87 	
YMR141C 	8 	11 	
RPL13B 	1 	0 	
YMR141W-A 	1 	0 	
RPS16A 	15 	156 	
YMR144W 	35 	315 	
NDE1 	56 	759 	
TIF34 	4 	10 	
YMR147W 	21 	155 	
OSW5 	36 	528 	
SWP1 	4 	13 	
IMP1 	19 	299 	
YIM2 	21 	346 	
YIM1 	34 	567 	
NUP53 	30 	457 	
YMR153C-A 	7 	53 	
RIM13 	55 	370 	
YMR155W 	44 	813 	
TPP1 	19 	303 	
AIM36 	17 	142 	
MRPS8 	6 	32 	
YMR158C-A 	3 	3 	
YMR158W-B 	13 	51 	
ATG16 	16 	65 	
YMR160W 	50 	566 	
HLJ1 	19 	525 	
DNF3 	104 	1585 	
INP2 	40 	448 	
MSS11 	34 	264 	
PAH1 	38 	371 	
YMR166C 	21 	102 	
MLH1 	27 	212 	
CEP3 	2 	1 	
ALD3 	24 	452 	
ALD2 	24 	286 	
EAR1 	29 	205 	
HOT1 	66 	512 	
YMR172C-A 	9 	85 	
DDR48 	10 	35 	
YMR173W-A 	14 	49 	
PAI3 	16 	93 	
SIP18 	8 	40 	
YMR175W-A 	16 	285 	
ECM5 	107 	1108 	
MMT1 	35 	428 	
YMR178W 	17 	274 	
SPT21 	40 	608 	
CTL1 	54 	822 	
YMR181C 	15 	193 	
RGM1 	31 	256 	
YMR182W-A 	3 	36 	
SSO2 	12 	45 	
ADD37 	14 	61 	
RTP1 	1 	0 	
HSC82 	34 	289 	
YMR187C 	29 	326 	
MRPS17 	11 	99 	
GCV2 	65 	879 	
SGS1 	93 	1145 	
SPG5 	16 	221 	
GYL1 	47 	678 	
MRPL24 	13 	75 	
YMR193C-A 	10 	59 	
RPL36A 	12 	113 	
CMC4 	25 	412 	
YMR194C-A 	24 	534 	
ICY1 	13 	88 	
YMR196W 	67 	914 	
VTI1 	7 	32 	
CIK1 	28 	300 	
CLN1 	27 	377 	
ROT1 	0 	0 	
RAD14 	39 	823 	
ERG2 	1 	0 	
TOM40 	2 	1 	
INP1 	25 	131 	
PFK2 	12 	45 	
YMR206W 	45 	633 	
HFA1 	169 	3487 	
ERG12 	0 	0 	
YMR209C 	39 	429 	
YMR210W 	17 	240 	
DML1 	2 	5 	
EFR3 	17 	88 	
CEF1 	20 	180 	
SCJ1 	20 	146 	
GAS3 	27 	361 	
SKY1 	23 	209 	
GUA1 	0 	0 	
TRS130 	17 	141 	
ESC1 	68 	971 	
ERG8 	3 	6 	
YMR221C 	33 	342 	
FSH2 	15 	232 	
UBP8 	23 	197 	
MRE11 	44 	726 	
MRPL44 	8 	79 	
YMR226C 	9 	70 	
TAF7 	10 	62 	
MTF1 	11 	122 	
RRP5 	6 	7 	
RPS10B 	11 	118 	
YMR230W-A 	13 	126 	
PEP5 	12 	101 	
FUS2 	28 	172 	
TRI1 	7 	39 	
RNH1 	18 	131 	
RNA1 	9 	78 	
TAF9 	2 	1 	
BCH1 	28 	428 	
DFG5 	43 	854 	
RNT1 	4 	7 	
CUS1 	44 	985 	
YHM2 	34 	316 	
RPL20A 	9 	92 	
YMR242W-A 	6 	25 	
ZRC1 	25 	283 	
YMR244W 	44 	768 	
COA6 	9 	49 	
YMR245W 	43 	616 	
FAA4 	89 	3944 	
RKR1 	43 	307 	
YMR247W-A 	2 	5 	
GAD1 	59 	1053 	
GTO3 	69 	1516 	
HOR7 	0 	0 	
YMR252C 	17 	382 	
YMR253C 	34 	459 	
YMR254C 	30 	637 	
GFD1 	7 	19 	
COX7 	6 	5 	
PET111 	26 	243 	
ROY1 	32 	441 	
TRM732 	66 	422 	
TIF11 	0 	0 	
TPS3 	52 	733 	
YMR262W 	23 	175 	
SAP30 	8 	44 	
CUE1 	13 	209 	
YMR265C 	36 	282 	
RSN1 	82 	1024 	
PPA2 	10 	62 	
PRP24 	4 	10 	
TMA23 	17 	109 	
RRN9 	2 	1 	
URA10 	17 	213 	
SCS7 	16 	106 	
YMR272W-A 	2 	1 	
YMR272W-B 	6 	12 	
ZDS1 	45 	394 	
RCE1 	16 	57 	
BUL1 	39 	519 	
DSK2 	20 	415 	
FCP1 	3 	2 	
PRM15 	24 	255 	
YMR279C 	30 	382 	
CAT8 	71 	1123 	
GPI12 	1 	0 	
AEP2 	32 	248 	
RIT1 	20 	234 	
YKU70 	39 	606 	
NGL2 	53 	813 	
MRPL33 	7 	30 	
DSS1 	36 	310 	
HSH155 	21 	249 	
ABZ2 	22 	320 	
HAS1 	0 	0 	
YMR290W-A 	8 	20 	
TDA1 	40 	410 	
GOT1 	20 	164 	
HER2 	26 	260 	
JNM1 	6 	41 	
YMR294W-A 	3 	5 	
YMR295C 	10 	262 	
LCB1 	0 	0 	
PRC1 	32 	420 	
LIP1 	0 	0 	
DYN3 	10 	92 	
ADE4 	0 	0 	
ATM1 	7 	18 	
YME2 	46 	662 	
ADH2 	19 	126 	
UBP15 	12 	35 	
YMR304C-A 	15 	123 	
SCW10 	37 	342 	
FKS3 	152 	1438 	
YMR306C-A 	22 	60 	
GAS1 	15 	50 	
YMR307C-A 	3 	4 	
PSE1 	16 	52 	
NIP1 	2 	1 	
YMR310C 	20 	208 	
GLC8 	17 	379 	
ELP6 	31 	154 	
TGL3 	29 	316 	
PRE5 	0 	0 	
YMR315W 	38 	474 	
YMR315W-A 	10 	250 	
DIA1 	35 	407 	
YMR316C-A 	13 	180 	
YMR316C-B 	9 	31 	
YMR317W 	61 	675 	
ADH6 	32 	514 	
FET4 	39 	461 	
YMR320W 	19 	377 	
YMR321C 	8 	23 	
SNO4 	6 	24 	
ERR3 	12 	163 	
YMR324C 	7 	49 	
PAU19 	3 	13 	
YMR326C 	10 	97 	
YRF1-6 	0 	0 	
YNL339W-B 	0 	0 	
YNL339W-A 	0 	0 	
YNL338W 	1 	0 	
YNL337W 	2 	7 	
COS1 	5 	58 	
DDI3 	4 	100 	
SNO2 	8 	183 	
SNZ2 	7 	90 	
THI12 	11 	180 	
AAD14 	36 	500 	
RPD3 	22 	154 	
PEX6 	65 	1133 	
MDJ2 	17 	318 	
EGT2 	71 	883 	
PFA3 	32 	336 	
FIG4 	63 	885 	
YNL324W 	7 	75 	
LEM3 	34 	330 	
KRE1 	21 	232 	
VNX1 	62 	1179 	
YNL320W 	19 	230 	
YNL319W 	14 	78 	
HXT14 	43 	489 	
PFS2 	3 	2 	
PHA2 	29 	269 	
ATP11 	13 	170 	
DAL82 	25 	317 	
EMW1 	5 	24 	
RFA2 	3 	3 	
SKP2 	48 	465 	
ZIM17 	8 	126 	
STB1 	70 	1248 	
KRI1 	5 	8 	
MCK1 	14 	112 	
MRPS18 	16 	97 	
BXI1 	30 	410 	
YPT11 	68 	1360 	
YNL303W 	14 	128 	
RPS19B 	6 	16 	
RPL18B 	16 	133 	
TOS6 	7 	80 	
TRF5 	36 	230 	
CLA4 	20 	150 	
MON2 	9 	18 	
YNL296W 	2 	2 	
YNL295W 	29 	189 	
RIM21 	38 	682 	
MSB3 	48 	558 	
PUS4 	28 	436 	
MID1 	27 	270 	
RFC3 	1 	0 	
PCL1 	15 	259 	
CAF40 	40 	1333 	
SEC21 	4 	15 	
CUS2 	29 	220 	
YNL285W 	27 	977 	
MRPL10 	18 	154 	
WSC2 	42 	561 	
POP3 	6 	82 	
HCH1 	21 	281 	
ERG24 	1 	0 	
PRM1 	63 	985 	
CAF120 	164 	4502 	
YNL277W-A 	16 	305 	
MET2 	50 	913 	
YNL276C 	24 	431 	
BOR1 	42 	598 	
GOR1 	23 	454 	
TOF1 	37 	391 	
SEC2 	23 	189 	
BNI1 	29 	180 	
ALP1 	39 	397 	
BSC4 	29 	912 	
LYP1 	28 	291 	
PIK1 	5 	9 	
YNL266W 	11 	48 	
IST1 	18 	101 	
PDR17 	24 	131 	
YIF1 	4 	46 	
POL2 	6 	54 	
ORC5 	1 	0 	
LTO1 	9 	74 	
ATX1 	0 	0 	
DSL1 	15 	74 	
SIP3 	75 	885 	
FOL1 	7 	24 	
GIS2 	10 	57 	
RTC4 	30 	238 	
TEX1 	35 	562 	
MRPL17 	15 	78 	
NRD1 	19 	227 	
RAD50 	12 	58 	
MPA43 	42 	328 	
RPA49 	3 	2 	
YNL247W 	0 	0 	
VPS75 	21 	362 	
CWC25 	2 	1 	
SUI1 	0 	0 	
SLA2 	37 	524 	
ATG2 	52 	963 	
ZWF1 	26 	211 	
NAR1 	11 	258 	
LAP3 	32 	394 	
KEX2 	35 	426 	
YTP1 	29 	343 	
SIN4 	11 	51 	
YNL235C 	19 	86 	
YNL234W 	26 	335 	
BNI4 	42 	370 	
CSL4 	6 	67 	
PDR16 	51 	1327 	
ELA1 	51 	1207 	
URE2 	3 	2 	
YNL228W 	23 	350 	
JJJ1 	37 	551 	
YNL226W 	16 	112 	
CNM67 	6 	22 	
SQS1 	27 	151 	
ATG4 	24 	162 	
SSU72 	0 	0 	
POP1 	1 	0 	
ADE12 	0 	0 	
ALG9 	20 	202 	
MGS1 	40 	634 	
YNL217W 	47 	611 	
RAP1 	1 	0 	
IES2 	6 	16 	
PEX17 	11 	90 	
