gene_name	number_of_transposon_per_gene	number_of_read_pergene
YNL228W 	19 	670 	
JJJ1 	30 	765 	
YNL226W 	13 	154 	
CNM67 	0 	0 	
SQS1 	22 	504 	
ATG4 	19 	138 	
SSU72 	0 	0 	
POP1 	1 	0 	
ADE12 	0 	0 	
ALG9 	11 	104 	
MGS1 	22 	1157 	
YNL217W 	27 	930 	
RAP1 	2 	1 	
IES2 	6 	39 	
PEX17 	8 	121 	
RRG9 	11 	51 	
VID27 	14 	127 	
YNL211C 	8 	73 	
MER1 	7 	102 	
SSB2 	20 	406 	
YNL208W 	17 	204 	
RIO2 	6 	23 	
RTT106 	43 	1608 	
YNL205C 	19 	502 	
SPS18 	10 	265 	
YNL203C 	11 	347 	
SPS19 	32 	1161 	
PSY2 	28 	426 	
YNL200C 	16 	453 	
GCR2 	19 	244 	
YNL198C 	16 	57 	
WHI3 	24 	269 	
SLZ1 	14 	280 	
YNL195C 	12 	247 	
YNL194C 	10 	181 	
YNL193W 	34 	578 	
CHS1 	14 	91 	
DUG3 	26 	441 	
YNL190W 	15 	100 	
SRP1 	0 	0 	
KAR1 	2 	1 	
SWT21 	16 	461 	
UBP10 	37 	758 	
MRPL19 	4 	84 	
YNL184C 	11 	86 	
NPR1 	12 	248 	
IPI3 	1 	0 	
YNL181W 	0 	0 	
RHO5 	6 	49 	
YNL179C 	21 	326 	
RPS3 	0 	0 	
MRPL22 	2 	2 	
TDA7 	22 	323 	
NOP13 	15 	159 	
YNL174W 	4 	30 	
MDG1 	19 	197 	
APC1 	12 	69 	
YNL171C 	2 	2 	
YNL170W 	8 	105 	
PSD1 	23 	504 	
FMP41 	25 	478 	
SKO1 	23 	381 	
BNI5 	21 	306 	
YNL165W 	21 	531 	
IBD2 	14 	175 	
RIA1 	0 	0 	
YNL162W-A 	3 	35 	
RPL42A 	9 	42 	
CBK1 	5 	41 	
YGP1 	25 	391 	
ASI2 	12 	22 	
PGA1 	4 	71 	
IGO1 	15 	687 	
NSG2 	8 	39 	
CUZ1 	12 	47 	
YCK2 	16 	456 	
GIM3 	14 	249 	
INN1 	16 	129 	
RPC31 	0 	0 	
YNL150W 	1 	0 	
PGA2 	0 	0 	
ALF1 	60 	5438 	
LSM7 	2 	2 	
YNL146C-A 	12 	135 	
YNL146W 	5 	16 	
MFA2 	2 	26 	
YNL144C 	29 	1011 	
YNL144W-A 	2 	33 	
YNL143C 	27 	456 	
MEP2 	32 	1094 	
AAH1 	21 	461 	
YNL140C 	3 	10 	
THO2 	9 	70 	
YSF3 	5 	141 	
SRV2 	1 	0 	
NAM9 	13 	319 	
EAF7 	20 	462 	
FPR1 	5 	39 	
YNL134C 	19 	221 	
FYV6 	17 	437 	
KRE33 	1 	0 	
TOM22 	1 	0 	
CPT1 	10 	130 	
DGR1 	10 	160 	
NRK1 	13 	377 	
TEP1 	26 	430 	
FAR11 	11 	47 	
SPC98 	4 	15 	
ESBP6 	27 	411 	
NAF1 	5 	82 	
NMA111 	40 	1166 	
YNL122C 	10 	221 	
TOM70 	2 	1 	
YNL120C 	4 	6 	
NCS2 	8 	63 	
DCP2 	15 	163 	
MLS1 	44 	1126 	
DMA2 	24 	1077 	
YNL115C 	30 	485 	
YNL114C 	3 	13 	
RPC19 	0 	0 	
DBP2 	13 	100 	
CYB5 	5 	5 	
NOP15 	0 	0 	
YNL109W 	10 	77 	
YNL108C 	17 	643 	
YAF9 	11 	27 	
INP52 	64 	2579 	
RRT16 	3 	379 	
LEU4 	29 	851 	
YNL103W-A 	2 	4 	
MET4 	10 	178 	
POL1 	9 	119 	
AVT4 	28 	413 	
MIC27 	6 	165 	
OCA1 	13 	142 	
RAS2 	6 	23 	
YNL097C-B 	20 	298 	
PHO23 	29 	1495 	
YNL097W-A 	4 	271 	
RPS7B 	15 	311 	
YNL095C 	43 	1009 	
APP1 	44 	1190 	
YPT53 	16 	210 	
YNL092W 	34 	1344 	
NST1 	43 	717 	
RHO2 	6 	26 	
YNL089C 	6 	25 	
TOP2 	3 	22 	
TCB2 	83 	3027 	
SNN1 	9 	82 	
MKT1 	28 	1030 	
END3 	7 	125 	
SAL1 	19 	426 	
PMS1 	24 	312 	
SWS2 	2 	1 	
EOS1 	2 	2 	
TPM1 	2 	3 	
NIS1 	28 	962 	
APJ1 	39 	782 	
MKS1 	16 	214 	
IMP4 	2 	1 	
MLF3 	19 	613 	
MSK1 	16 	150 	
RNH201 	33 	1473 	
LAT1 	19 	217 	
TOM7 	4 	64 	
RPL16B 	4 	22 	
FKH2 	51 	1152 	
YNL067W-A 	14 	525 	
YNL067W-B 	10 	195 	
RPL9B 	11 	213 	
SUN4 	76 	3334 	
AQR1 	31 	766 	
YDJ1 	11 	218 	
MTQ1 	48 	1355 	
GCD10 	9 	289 	
NOP2 	6 	133 	
ARP5 	10 	115 	
YNL058C 	22 	163 	
YNL057W 	10 	25 	
OCA2 	19 	136 	
POR1 	4 	114 	
VAC7 	43 	732 	
MSG5 	76 	3027 	
COX5A 	10 	159 	
COG5 	10 	144 	
YNL050C 	22 	416 	
SFB2 	57 	1087 	
ALG11 	2 	1 	
SLM2 	47 	924 	
YNL046W 	39 	1481 	
LAP2 	62 	1967 	
YIP3 	28 	464 	
YNL043C 	11 	184 	
YNL042W-B 	19 	1007 	
BOP3 	64 	2752 	
COG6 	20 	184 	
YNL040W 	38 	762 	
BDP1 	12 	169 	
GPI15 	1 	0 	
IDH1 	12 	144 	
NCE103 	17 	92 	
YNL035C 	59 	2039 	
YNL034W 	65 	1837 	
YNL033W 	2 	1 	
SIW14 	41 	911 	
HHT2 	13 	287 	
HHF2 	11 	318 	
KTR5 	87 	2923 	
YNL028W 	17 	1565 	
CRZ1 	49 	1189 	
SAM50 	2 	4 	
SSN8 	22 	413 	
KSH1 	0 	0 	
YNL024C 	50 	3038 	
FAP1 	77 	2159 	
RCM1 	43 	1483 	
HDA1 	97 	2724 	
ARK1 	88 	3537 	
YNL019C 	2 	8 	
YNL018C 	76 	2599 	
YNL017C 	28 	2248 	
PUB1 	48 	1507 	
PBI2 	9 	16 	
HEF3 	117 	3334 	
YNL013C 	21 	107 	
SPO1 	133 	6047 	
YNL011C 	74 	2142 	
YNL010W 	59 	4879 	
IDP3 	100 	5070 	
ASI3 	154 	7108 	
SIS1 	8 	22 	
LST8 	0 	0 	
MRP7 	86 	2339 	
HRB1 	138 	31597 	
PET8 	68 	2385 	
RLP7 	5 	474 	
DOM34 	116 	4093 	
CIT1 	160 	13725 	
YNR001W-A 	18 	4824 	
ATO2 	65 	20221 	
RPC34 	10 	1050 	
YNR003W-A 	2 	6 	
SWM2 	43 	2690 	
YNR005C 	4 	12 	
VPS27 	18 	121 	
ATG3 	35 	1641 	
LRO1 	135 	5313 	
NRM1 	53 	2350 	
CSE2 	17 	470 	
PRP2 	36 	1236 	
URK1 	71 	2587 	
PHO91 	129 	8381 	
YNR014W 	48 	1976 	
SMM1 	93 	8348 	
ACC1 	1 	0 	
TIM23 	2 	1 	
RCF2 	51 	2510 	
ARE2 	29 	601 	
ATP23 	15 	936 	
YNR021W 	52 	2556 	
MRPL50 	17 	449 	
SNF12 	3 	3 	
MPP6 	31 	163 	
YNR025C 	19 	102 	
SEC12 	23 	897 	
BUD17 	38 	1141 	
CPR8 	46 	1963 	
YNR029C 	38 	842 	
ALG12 	71 	2276 	
SSK2 	91 	2949 	
PPG1 	20 	628 	
HUB1 	11 	235 	
ABZ1 	87 	3140 	
SOL1 	45 	1522 	
YNR034W-A 	21 	726 	
ARC35 	11 	350 	
MRPS12 	11 	232 	
RSM19 	7 	125 	
DBP6 	21 	123 	
ZRG17 	63 	2782 	
YNR040W 	32 	1540 	
COQ2 	29 	926 	
YNR042W 	7 	203 	
MVD1 	1 	0 	
AGA1 	48 	797 	
PET494 	37 	772 	
TRM112 	5 	98 	
FPK1 	60 	2066 	
YNR048W 	38 	815 	
MSO1 	35 	582 	
LYS9 	2 	4 	
BRE5 	42 	374 	
POP2 	18 	488 	
NOG2 	0 	0 	
ESF2 	10 	90 	
HOL1 	56 	1622 	
BIO5 	47 	1840 	
BIO4 	41 	2510 	
BIO3 	45 	1556 	
MNT4 	55 	1785 	
FRE4 	89 	3180 	
YNR061C 	11 	149 	
YNR062C 	14 	159 	
YNR063W 	40 	902 	
YNR064C 	33 	698 	
YNR065C 	56 	1025 	
YNR066C 	30 	1815 	
DSE4 	63 	2186 	
YNR068C 	10 	173 	
BSC5 	26 	593 	
PDR18 	74 	2229 	
YNR071C 	36 	1716 	
HXT17 	27 	1045 	
YNR073C 	19 	393 	
AIF1 	25 	627 	
COS10 	17 	506 	
YNR075C-A 	5 	53 	
PAU6 	1 	0 	
YNR077C 	6 	58 	
YOL166W-A 	4 	11 	
YOL166C 	1 	0 	
AAD15 	2 	18 	
YOL164W-A 	5 	43 	
BDS1 	52 	2851 	
YOL163W 	18 	582 	
YOL162W 	14 	175 	
PAU20 	2 	57 	
YOL160W 	11 	112 	
YOL159C-A 	5 	23 	
YOL159C 	14 	385 	
ENB1 	35 	1942 	
IMA2 	21 	717 	
HXT11 	21 	206 	
YOL155W-A 	0 	0 	
HPF1 	18 	151 	
ZPS1 	17 	280 	
FRE7 	28 	545 	
GRE2 	10 	82 	
YOL150C 	3 	26 	
DCP1 	1 	0 	
SPT20 	8 	68 	
PEX11 	15 	273 	
PSF3 	1 	0 	
CTR9 	12 	60 	
NOP8 	10 	295 	
RIB4 	1 	0 	
RRP40 	2 	2 	
PPM2 	49 	1732 	
ARG8 	11 	36 	
CDC33 	0 	0 	
RTC1 	42 	757 	
BSC6 	25 	609 	
PFK27 	23 	331 	
MED7 	0 	0 	
YOL134C 	9 	403 	
HRT1 	0 	0 	
GAS4 	39 	1058 	
YOL131W 	6 	47 	
ALR1 	12 	82 	
VPS68 	1 	0 	
YGK3 	41 	829 	
RPL25 	0 	0 	
MDH2 	20 	571 	
TRM13 	37 	749 	
TRM11 	24 	672 	
HRP1 	0 	0 	
SMF1 	39 	931 	
RPS19A 	16 	374 	
RPL18A 	3 	3 	
MCH4 	34 	1210 	
YOL118C 	11 	192 	
RRI2 	26 	802 	
MSN1 	19 	380 	
PAP2 	11 	45 	
YOL114C 	21 	228 	
SKM1 	33 	583 	
MSB4 	49 	1185 	
MDY2 	15 	235 	
SHR5 	80 	3033 	
ZEO1 	0 	0 	
INO4 	3 	3 	
YOL107W 	31 	753 	
YOL106W 	13 	164 	
WSC3 	31 	412 	
NDJ1 	17 	302 	
ITR2 	42 	1539 	
TPT1 	1 	0 	
IZH4 	11 	36 	
PKH2 	47 	820 	
YOL099C 	10 	41 	
YOL098C 	37 	1151 	
YOL097W-A 	9 	495 	
WRS1 	4 	24 	
COQ3 	6 	85 	
HMI1 	19 	190 	
RFC4 	1 	0 	
TRM10 	18 	404 	
YPQ1 	14 	447 	
SPO21 	29 	493 	
MSH2 	39 	1080 	
HAL9 	48 	1803 	
MPD2 	12 	71 	
DUF1 	38 	621 	
MHF1 	7 	75 	
ADH1 	15 	130 	
YOL085W-A 	25 	717 	
YOL085C 	33 	766 	
PHM7 	66 	2288 	
ATG34 	31 	747 	
YOL083C-A 	5 	68 	
ATG19 	43 	1256 	
IRA2 	49 	698 	
REX4 	12 	387 	
YOL079W 	1 	0 	
AVO1 	37 	1198 	
ATP19 	3 	113 	
BRX1 	2 	85 	
MDM20 	6 	71 	
YOL075C 	60 	2076 	
YOL073C 	23 	628 	
THP1 	0 	0 	
EMI5 	17 	248 	
NBA1 	43 	1739 	
NUF2 	0 	0 	
HST1 	25 	707 	
RTG1 	11 	117 	
RIB2 	22 	310 	
INP54 	30 	814 	
MET22 	17 	131 	
CRT10 	65 	1551 	
APM4 	28 	504 	
PRS5 	64 	1636 	
MAM3 	86 	4776 	
GPD2 	53 	2294 	
ARG1 	12 	64 	
YOL057W 	42 	1666 	
GPM3 	37 	1174 	
THI20 	62 	2615 	
PSH1 	59 	1936 	
AIM39 	55 	2062 	
DDR2 	4 	4 	
SPE2 	86 	2888 	
GAL11 	18 	451 	
YOL050C 	12 	249 	
GSH2 	19 	177 	
RRT8 	27 	555 	
LDS2 	32 	962 	
YOL046C 	18 	421 	
PSK2 	56 	968 	
PEX15 	45 	1136 	
NTG2 	42 	1386 	
NGL1 	32 	1166 	
NOP12 	44 	2333 	
RPS15 	0 	0 	
RPP2A 	6 	156 	
YOL038C-A 	9 	53 	
PRE6 	4 	14 	
YOL037C 	9 	117 	
YOL036W 	43 	1458 	
YOL035C 	19 	336 	
SMC5 	10 	363 	
MSE1 	26 	405 	
OPI10 	22 	513 	
SIL1 	39 	1873 	
GAS5 	50 	631 	
YOL029C 	11 	705 	
YAP7 	14 	337 	
MDM38 	59 	1019 	
MIM1 	2 	4 	
LAG2 	63 	2398 	
YOL024W 	22 	330 	
IFM1 	67 	2703 	
TSR4 	0 	0 	
DIS3 	7 	368 	
TAT2 	90 	1924 	
YOL019W-A 	16 	4817 	
YOL019W 	98 	4101 	
TLG2 	11 	378 	
ESC8 	130 	4295 	
CMK2 	61 	2420 	
IRC10 	65 	2097 	
YOL014W 	5 	54 	
YOL013W-B 	13 	370 	
YOL013W-A 	12 	2882 	
HRD1 	82 	2658 	
HTZ1 	16 	203 	
PLB3 	155 	4764 	
RCL1 	10 	169 	
MDM12 	45 	2386 	
COQ10 	47 	2333 	
CSI2 	71 	3480 	
TOP1 	101 	1647 	
RPB11 	1 	0 	
SIN3 	183 	8614 	
PFA4 	94 	3576 	
IZH2 	91 	11160 	
PHO80 	43 	1563 	
RRP6 	152 	7591 	
ALG6 	126 	4414 	
YSP3 	149 	13862 	
UTP23 	15 	247 	
DNL4 	245 	9735 	
TSR3 	82 	4037 	
SGT2 	71 	2633 	
SLG1 	15 	193 	
YOR008C-A 	19 	762 	
YOR008W-B 	14 	252 	
TIR4 	46 	1034 	
TIR2 	46 	962 	
AUS1 	183 	5679 	
YOR011W-A 	16 	276 	
YOR012W 	33 	1342 	
IRC11 	33 	1297 	
RTS1 	40 	824 	
YOR015W 	21 	254 	
ERP4 	40 	1313 	
PET127 	106 	2855 	
ROD1 	75 	1963 	
YOR019W 	99 	5155 	
HSP10 	2 	1 	
YOR020W-A 	15 	46 	
SFM1 	26 	228 	
YOR022C 	91 	2799 	
AHC1 	58 	1471 	
YOR024W 	24 	4597 	
HST3 	62 	1168 	
BUB3 	29 	841 	
STI1 	36 	746 	
CIN5 	51 	870 	
YOR029W 	21 	814 	
DFG16 	75 	2090 	
CRS5 	24 	466 	
HMS1 	45 	1000 	
YOR032W-A 	19 	557 	
EXO1 	84 	2456 	
AKR2 	68 	3239 	
YOR034C-A 	21 	1245 	
SHE4 	41 	1166 	
PEP12 	7 	69 	
CYC2 	56 	1038 	
HIR2 	74 	1541 	
CKB2 	13 	220 	
GLO4 	42 	1687 	
YOR041C 	17 	599 	
CUE5 	39 	1661 	
WHI2 	33 	503 	
IRC23 	21 	647 	
TOM6 	4 	94 	
DBP5 	1 	0 	
STD1 	19 	268 	
RAT1 	5 	10 	
RSB1 	34 	778 	
YOR050C 	36 	375 	
ETT1 	31 	521 	
TMC1 	6 	202 	
YOR053W 	9 	137 	
VHS3 	46 	1056 	
YOR055W 	16 	306 	
NOB1 	24 	312 	
SGT1 	4 	69 	
ASE1 	79 	1862 	
LPL1 	40 	948 	
SLD7 	9 	196 	
CKA2 	17 	589 	
YOR062C 	29 	637 	
RPL3 	4 	4 	
YNG1 	10 	188 	
CYT1 	10 	198 	
MSA1 	28 	743 	
ALG8 	23 	132 	
VPS5 	7 	17 	
VAM10 	2 	1 	
GYP1 	13 	93 	
NRT1 	34 	1250 	
YOR072W 	23 	614 	
YOR072W-A 	23 	1190 	
YOR072W-B 	13 	285 	
SGO1 	55 	3470 	
CDC21 	1 	0 	
YOR073W-A 	0 	0 	
UFE1 	0 	0 	
SKI7 	26 	605 	
RTS2 	15 	1049 	
BUD21 	9 	70 	
ATX2 	17 	271 	
DIA2 	21 	148 	
TGL5 	39 	913 	
YOR082C 	24 	283 	
WHI5 	57 	1469 	
LPX1 	61 	2362 	
OST3 	22 	630 	
TCB1 	41 	692 	
YVC1 	45 	979 	
VPS21 	1 	0 	
PTC5 	44 	1236 	
TMA46 	31 	745 	
ECM3 	34 	1455 	
YOR093C 	56 	1355 	
ARF3 	10 	48 	
RKI1 	1 	0 	
RPS7A 	10 	169 	
YOR097C 	20 	691 	
NUP1 	13 	189 	
KTR1 	30 	1547 	
CRC1 	34 	766 	
RAS1 	25 	765 	
YOR102W 	0 	0 	
OST2 	0 	0 	
PIN2 	13 	237 	
YOR105W 	4 	13 	
VAM3 	2 	22 	
RGS2 	20 	573 	
LEU9 	32 	733 	
YOR108C-A 	3 	35 	
INP53 	33 	585 	
TFC7 	12 	143 	
YOR111W 	10 	37 	
CEX1 	33 	813 	
AZF1 	23 	327 	
YOR114W 	27 	410 	
TRS33 	11 	107 	
RPO31 	1 	0 	
RPT5 	1 	0 	
RTC5 	21 	528 	
RIO1 	0 	0 	
GCY1 	20 	612 	
YOR121C 	9 	97 	
PFY1 	0 	0 	
LEO1 	29 	930 	
UBP2 	41 	682 	
CAT5 	13 	262 	
IAH1 	19 	442 	
RGA1 	21 	272 	
ADE2 	58 	68753 	
AFI1 	38 	660 	
ORT1 	6 	40 	
YOR131C 	5 	48 	
VPS17 	8 	141 	
EFT1 	5 	45 	
BAG7 	51 	1739 	
IRC14 	3 	10 	
IDH2 	4 	39 	
SIA1 	35 	981 	
RUP1 	60 	1537 	
YOR139C 	0 	0 	
SFL1 	20 	256 	
ARP8 	24 	285 	
LSC1 	10 	100 	
THI80 	1 	0 	
ELG1 	17 	117 	
PNO1 	0 	0 	
YOR146W 	0 	0 	
MDM32 	8 	135 	
SPP2 	6 	79 	
SMP3 	0 	0 	
MRPL23 	7 	95 	
RPB2 	1 	0 	
YOR152C 	5 	14 	
PDR5 	39 	794 	
SLP1 	11 	70 	
ISN1 	18 	210 	
NFI1 	29 	1098 	
PUP1 	1 	0 	
PET123 	3 	35 	
SME1 	0 	0 	
MTR10 	2 	1 	
PNS1 	31 	576 	
YOR161W-A 	0 	0 	
YOR161W-B 	2 	3 	
YOR161C-C 	9 	208 	
YRR1 	33 	1253 	
DDP1 	11 	143 	
GET4 	11 	59 	
SEY1 	41 	1471 	
SWT1 	18 	237 	
RPS28A 	2 	6 	
GLN4 	0 	0 	
YOR169C 	2 	1 	
YOR170W 	0 	0 	
LCB4 	11 	51 	
YRM1 	38 	543 	
DCS2 	13 	303 	
MED4 	12 	171 	
ALE1 	25 	432 	
HEM15 	4 	10 	
MPC54 	24 	660 	
GAC1 	14 	370 	
SYC1 	7 	51 	
DCI1 	5 	153 	
LAS17 	16 	73 	
RPS30B 	7 	34 	
FYV12 	30 	754 	
SER1 	2 	4 	
GSP2 	12 	223 	
YOR186W 	25 	750 	
YOR186C-A 	16 	340 	
TUF1 	6 	27 	
MSB1 	32 	565 	
IES4 	4 	5 	
SPR1 	18 	276 	
ULS1 	25 	296 	
THI72 	33 	599 	
YOR192C-C 	1 	0 	
PEX27 	9 	127 	
TOA1 	0 	0 	
SLK19 	10 	63 	
LIP5 	13 	105 	
MCA1 	14 	238 	
BFR1 	3 	47 	
YOR199W 	14 	250 	
YOR200W 	9 	148 	
MRM1 	10 	113 	
HIS3 	6 	50 	
YOR203W 	9 	171 	
DED1 	5 	9 	
GEP3 	26 	493 	
NOC2 	0 	0 	
RET1 	1 	0 	
PTP2 	10 	57 	
NPT1 	11 	580 	
RPB10 	0 	0 	
MGM1 	9 	70 	
STE4 	20 	189 	
SAS5 	11 	206 	
SPR2 	20 	583 	
AIM41 	7 	75 	
RUD3 	6 	21 	
RFC1 	20 	181 	
YOR218C 	3 	4 	
STE13 	36 	983 	
RCN2 	7 	14 	
MCT1 	21 	210 	
ODC2 	34 	1437 	
YOR223W 	14 	339 	
RPB8 	0 	0 	
YOR225W 	12 	128 	
ISU2 	12 	32 	
HER1 	34 	536 	
MCP1 	1 	0 	
WTM2 	49 	2500 	
WTM1 	17 	379 	
MKK1 	22 	432 	
YOR231C-A 	0 	0 	
MGE1 	0 	0 	
KIN4 	44 	1556 	
RPL33B 	7 	62 	
IRC13 	18 	159 	
DFR1 	0 	0 	
HES1 	16 	142 	
YOR238W 	24 	588 	
ABP140 	28 	548 	
MET7 	12 	364 	
SSP2 	26 	719 	
PUS7 	25 	534 	
ESA1 	3 	3 	
DGA1 	14 	178 	
ENV9 	11 	72 	
SRL1 	6 	82 	
YOR248W 	6 	123 	
APC5 	1 	0 	
CLP1 	1 	0 	
TUM1 	21 	414 	
TMA16 	7 	195 	
NAT5 	4 	12 	
SEC63 	1 	0 	
OSW1 	18 	247 	
TRE2 	11 	129 	
CDC31 	0 	0 	
HNT3 	10 	47 	
RPT4 	0 	0 	
GCD1 	2 	21 	
RPN8 	1 	0 	
GPN2 	1 	0 	
YOR263C 	9 	286 	
DSE3 	28 	741 	
RBL2 	1 	0 	
PNT1 	21 	507 	
HRK1 	25 	721 	
YOR268C 	19 	571 	
PAC1 	14 	336 	
VPH1 	4 	17 	
FSF1 	18 	380 	
YTM1 	2 	2 	
TPO4 	34 	1343 	
MOD5 	36 	948 	
RIM20 	26 	666 	
CAF20 	8 	304 	
YOR277C 	7 	143 	
HEM4 	2 	1 	
RFM1 	12 	68 	
FSH3 	6 	130 	
PLP2 	1 	0 	
YOR282W 	13 	465 	
YOR283W 	10 	413 	
HUA2 	10 	67 	
RDL1 	6 	18 	
RDL2 	5 	93 	
RRP36 	0 	0 	
MPD1 	6 	27 	
YOR289W 	27 	854 	
SNF2 	10 	180 	
YPK9 	46 	838 	
YOR292C 	17 	342 	
RPS10A 	6 	139 	
YOR293C-A 	4 	4 	
RRS1 	4 	10 	
UAF30 	13 	374 	
YOR296W 	50 	961 	
TIM18 	8 	135 	
MUM3 	39 	1287 	
MBF1 	3 	4 	
BUD7 	33 	691 	
YOR300W 	14 	327 	
RAX1 	41 	2977 	
YOR302W 	1 	0 	
CPA1 	35 	1459 	
ISW2 	14 	140 	
BIL1 	3 	18 	
RRG7 	8 	35 	
MCH5 	19 	334 	
SLY41 	14 	231 	
SNU66 	19 	154 	
YOR309C 	3 	16 	
NOP58 	3 	16 	
DGK1 	7 	63 	
RPL20B 	2 	1 	
SPS4 	21 	358 	
YOR314W 	16 	123 	
YOR314W-A 	0 	0 	
SFG1 	22 	297 	
COT1 	23 	1178 	
YOR316C-A 	18 	1137 	
FAA1 	35 	1373 	
YOR318C 	33 	804 	
HSH49 	0 	0 	
GNT1 	17 	326 	
PMT3 	49 	879 	
LDB19 	21 	208 	
PRO2 	0 	0 	
FRT1 	19 	266 	
YOR325W 	4 	14 	
MYO2 	9 	64 	
SNC2 	6 	73 	
PDR10 	60 	1730 	
SCD5 	8 	21 	
YOR329W-A 	5 	99 	
MIP1 	22 	430 	
YOR331C 	4 	260 	
VMA4 	1 	0 	
YOR333C 	3 	11 	
MRS2 	11 	219 	
ALA1 	3 	4 	
YOR335W-A 	0 	0 	
KRE5 	1 	0 	
TEA1 	21 	628 	
YOR338W 	30 	865 	
UBC11 	5 	29 	
RPA43 	1 	0 	
RPA190 	1 	0 	
YOR342C 	31 	463 	
YOR343C 	27 	1062 	
TYE7 	6 	70 	
YOR345C 	7 	47 	
REV1 	46 	714 	
PYK2 	24 	284 	
PUT4 	202 	13767 	
CIN1 	87 	3270 	
MNE1 	33 	405 	
MEK1 	23 	430 	
TFB6 	14 	224 	
SOG2 	10 	203 	
MSC6 	23 	324 	
GDS1 	9 	100 	
CIR2 	38 	802 	
SNX3 	10 	318 	
HAP5 	20 	669 	
VTS1 	13 	187 	
PDE2 	16 	402 	
PRT1 	15 	438 	
PRE10 	6 	118 	
PIP2 	37 	1231 	
YOR364W 	21 	267 	
YOR365C 	56 	887 	
YOR366W 	12 	69 	
SCP1 	8 	135 	
RAD17 	13 	153 	
RPS12 	0 	0 	
MRS6 	5 	15 	
GPB1 	49 	1463 	
NDD1 	5 	16 	
NUD1 	1 	0 	
ALD4 	22 	422 	
GDH1 	21 	561 	
YOR376W 	23 	531 	
YOR376W-A 	2 	3 	
ATF1 	21 	601 	
AMF1 	35 	962 	
YOR379C 	17 	531 	
RDR1 	37 	2065 	
FRE3 	24 	527 	
YOR381W-A 	4 	165 	
FIT2 	6 	29 	
FIT3 	6 	56 	
FRE5 	18 	590 	
YOR385W 	15 	177 	
PHR1 	14 	320 	
YOR387C 	12 	187 	
FDH1 	2 	42 	
YOR389W 	31 	863 	
FEX1 	2 	1 	
HSP33 	3 	14 	
YOR392W 	11 	71 	
ERR1 	0 	0 	
PAU21 	0 	0 	
YOR394C-A 	7 	289 	
YRF1-8 	0 	0 	
YOR396C-A 	0 	0 	
YRF1-7 	0 	0 	
YPL283W-B 	0 	0 	
YPL283W-A 	0 	0 	
PAU22 	1 	0 	
ERR2 	0 	0 	
HSP32 	0 	0 	
FEX2 	1 	0 	
YPL278C 	1 	0 	
YPL277C 	21 	757 	
SAM3 	22 	299 	
SAM4 	5 	30 	
PBI1 	13 	125 	
ATP15 	0 	0 	
MDL2 	23 	672 	
KAR9 	54 	1332 	
PLC1 	1 	0 	
ACM1 	10 	114 	
DIM1 	0 	0 	
DIP5 	29 	1084 	
YPL264C 	23 	482 	
KEL3 	55 	1042 	
FUM1 	17 	265 	
YPL261C 	17 	363 	
YPL260W 	13 	212 	
APM1 	23 	555 	
THI21 	66 	3067 	
YPL257W 	14 	55 	
CLN2 	25 	602 	
BBP1 	2 	1 	
HFI1 	9 	124 	
VIK1 	55 	2762 	
YAH1 	0 	0 	
YPL251W 	1 	0 	
ICY2 	0 	0 	
RPL36B 	1 	0 	
YPL250W-A 	0 	0 	
GYP5 	31 	442 	
GAL4 	4 	12 	
YPL247C 	29 	1098 	
RBD2 	8 	75 	
YPL245W 	33 	851 	
HUT1 	19 	920 	
SRP68 	4 	15 	
IQG1 	29 	516 	
CIN2 	23 	187 	
HSP82 	27 	1050 	
YAR1 	17 	59 	
YPL238C 	0 	0 	
SUI3 	0 	0 	
ENV7 	26 	813 	
RVB2 	1 	0 	
VMA11 	1 	0 	
NSL1 	4 	30 	
SSO1 	10 	204 	
FAS2 	3 	3 	
USV1 	19 	196 	
YPL229W 	6 	68 	
CET1 	1 	0 	
ALG5 	16 	276 	
NEW1 	25 	229 	
YPL225W 	6 	17 	
MMT2 	39 	1042 	
GRE1 	10 	245 	
FMP40 	37 	1302 	
YPL222C-A 	3 	5 	
FLC1 	56 	1680 	
RPL1A 	1 	0 	
PCL8 	24 	1236 	
SAR1 	0 	0 	
BMS1 	3 	4 	
YPL216W 	57 	931 	
CBP3 	7 	45 	
THI6 	28 	573 	
LEA1 	19 	1105 	
PUS1 	45 	2272 	
NIP7 	0 	0 	
SRP72 	5 	24 	
IPL1 	4 	192 	
RKM1 	31 	521 	
TYW1 	53 	840 	
PGC1 	12 	212 	
YPL205C 	18 	351 	
HRR25 	9 	174 	
TPK2 	17 	798 	
AFT2 	36 	1239 	
YIG1 	29 	976 	
CSM4 	4 	44 	
YPL199C 	8 	65 	
RPL7B 	19 	536 	
YPL197C 	1 	0 	
OXR1 	10 	116 	
APL5 	14 	210 	
DDC1 	8 	74 	
RSA1 	8 	75 	
PRM3 	2 	2 	
YPL191C 	22 	328 	
NAB3 	2 	1 	
COA2 	2 	56 	
GUP2 	28 	733 	
POS5 	3 	4 	
MF
UIP4 	16 	287 	
YPL185W 	20 	712 	
MRN1 	27 	178 	
RTC6 	8 	269 	
RTT10 	36 	1103 	
YPL182C 	8 	73 	
CTI6 	17 	135 	
TCO89 	39 	866 	
PPQ1 	17 	271 	
CBC2 	8 	303 	
CUP9 	29 	891 	
TRE1 	72 	2069 	
SPT14 	4 	55 	
NIP100 	17 	365 	
