gene_name	number_of_transposon_per_gene	number_of_read_pergene
SPS18 	14 	258 	
YNL203C 	19 	128 	
SPS19 	42 	857 	
PSY2 	37 	252 	
YNL200C 	20 	248 	
GCR2 	26 	160 	
YNL198C 	15 	112 	
WHI3 	9 	70 	
SLZ1 	11 	53 	
YNL195C 	15 	163 	
YNL194C 	12 	139 	
YNL193W 	51 	514 	
CHS1 	25 	247 	
DUG3 	32 	494 	
YNL190W 	13 	84 	
SRP1 	0 	0 	
KAR1 	1 	0 	
SWT21 	20 	253 	
UBP10 	24 	202 	
MRPL19 	7 	51 	
YNL184C 	16 	211 	
NPR1 	31 	262 	
IPI3 	6 	70 	
YNL181W 	3 	5 	
RHO5 	6 	13 	
YNL179C 	26 	285 	
RPS3 	0 	0 	
MRPL22 	4 	13 	
TDA7 	24 	429 	
NOP13 	18 	318 	
YNL174W 	5 	72 	
MDG1 	39 	476 	
APC1 	13 	110 	
YNL171C 	3 	2 	
YNL170W 	1 	0 	
PSD1 	0 	0 	
FMP41 	24 	234 	
SKO1 	22 	224 	
BNI5 	35 	378 	
YNL165W 	23 	328 	
IBD2 	18 	175 	
RIA1 	3 	67 	
YNL162W-A 	7 	48 	
RPL42A 	8 	29 	
CBK1 	11 	77 	
YGP1 	35 	511 	
ASI2 	16 	90 	
PGA1 	1 	0 	
IGO1 	9 	163 	
NSG2 	11 	101 	
CUZ1 	23 	206 	
YCK2 	16 	230 	
GIM3 	9 	134 	
INN1 	13 	42 	
RPC31 	1 	0 	
YNL150W 	3 	15 	
PGA2 	1 	0 	
ALF1 	58 	3831 	
LSM7 	8 	65 	
YNL146C-A 	16 	554 	
YNL146W 	11 	86 	
MFA2 	1 	0 	
YNL144C 	35 	671 	
YNL144W-A 	1 	0 	
YNL143C 	23 	247 	
MEP2 	37 	863 	
AAH1 	31 	392 	
YNL140C 	13 	82 	
THO2 	25 	201 	
YSF3 	3 	2 	
SRV2 	18 	73 	
NAM9 	12 	39 	
EAF7 	29 	312 	
FPR1 	13 	26 	
YNL134C 	32 	237 	
FYV6 	16 	89 	
KRE33 	2 	1 	
TOM22 	0 	0 	
CPT1 	17 	327 	
DGR1 	8 	123 	
NRK1 	24 	438 	
TEP1 	36 	398 	
FAR11 	23 	97 	
SPC98 	3 	2 	
ESBP6 	41 	703 	
NAF1 	9 	69 	
NMA111 	60 	706 	
YNL122C 	11 	129 	
TOM70 	23 	202 	
YNL120C 	3 	4 	
NCS2 	15 	69 	
DCP2 	18 	206 	
MLS1 	65 	1034 	
DMA2 	28 	413 	
YNL115C 	30 	298 	
YNL114C 	3 	42 	
RPC19 	0 	0 	
DBP2 	11 	75 	
CYB5 	6 	21 	
NOP15 	0 	0 	
YNL109W 	13 	68 	
YNL108C 	24 	260 	
YAF9 	17 	115 	
INP52 	72 	1314 	
RRT16 	5 	57 	
LEU4 	39 	399 	
YNL103W-A 	1 	0 	
MET4 	14 	158 	
POL1 	8 	16 	
AVT4 	39 	442 	
MIC27 	19 	267 	
OCA1 	22 	305 	
RAS2 	12 	57 	
YNL097C-B 	18 	406 	
PHO23 	44 	439 	
YNL097W-A 	11 	47 	
RPS7B 	18 	173 	
YNL095C 	47 	467 	
APP1 	37 	571 	
YPT53 	12 	107 	
YNL092W 	41 	958 	
NST1 	49 	484 	
RHO2 	6 	17 	
YNL089C 	5 	10 	
TOP2 	6 	8 	
TCB2 	115 	2220 	
SNN1 	11 	58 	
MKT1 	32 	359 	
END3 	3 	13 	
SAL1 	32 	517 	
PMS1 	34 	316 	
SWS2 	4 	11 	
EOS1 	5 	54 	
TPM1 	7 	28 	
NIS1 	73 	865 	
APJ1 	36 	607 	
MKS1 	13 	95 	
IMP4 	1 	0 	
MLF3 	22 	353 	
MSK1 	26 	214 	
RNH201 	50 	1409 	
LAT1 	32 	218 	
TOM7 	2 	4 	
RPL16B 	0 	0 	
FKH2 	72 	1265 	
YNL067W-A 	14 	195 	
YNL067W-B 	9 	460 	
RPL9B 	3 	67 	
SUN4 	101 	3169 	
AQR1 	46 	508 	
YDJ1 	8 	34 	
MTQ1 	49 	426 	
GCD10 	8 	127 	
NOP2 	8 	88 	
ARP5 	4 	21 	
YNL058C 	24 	143 	
YNL057W 	15 	44 	
OCA2 	22 	94 	
POR1 	24 	208 	
VAC7 	41 	411 	
MSG5 	94 	1753 	
COX5A 	22 	429 	
COG5 	18 	150 	
YNL050C 	21 	241 	
SFB2 	68 	1007 	
ALG11 	2 	1 	
SLM2 	71 	708 	
YNL046W 	42 	914 	
LAP2 	73 	1182 	
YIP3 	30 	365 	
YNL043C 	18 	180 	
YNL042W-B 	31 	736 	
BOP3 	88 	1247 	
COG6 	49 	422 	
YNL040W 	58 	762 	
BDP1 	17 	92 	
GPI15 	3 	67 	
IDH1 	31 	335 	
NCE103 	20 	166 	
YNL035C 	68 	1269 	
YNL034W 	72 	1172 	
YNL033W 	4 	3 	
SIW14 	43 	667 	
HHT2 	19 	244 	
HHF2 	6 	100 	
KTR5 	109 	2307 	
YNL028W 	21 	1035 	
CRZ1 	62 	650 	
SAM50 	0 	0 	
SSN8 	12 	53 	
KSH1 	3 	3 	
YNL024C 	52 	1287 	
FAP1 	97 	1838 	
RCM1 	68 	1109 	
HDA1 	110 	2013 	
ARK1 	114 	2530 	
YNL019C 	7 	89 	
YNL018C 	75 	1443 	
YNL017C 	25 	1873 	
PUB1 	72 	977 	
PBI2 	11 	17 	
HEF3 	172 	2803 	
YNL013C 	22 	90 	
SPO1 	181 	3787 	
YNL011C 	97 	2010 	
YNL010W 	65 	3567 	
IDP3 	110 	3002 	
ASI3 	155 	3552 	
SIS1 	11 	32 	
LST8 	3 	2 	
MRP7 	110 	1413 	
HRB1 	150 	16429 	
PET8 	76 	2088 	
RLP7 	6 	62 	
DOM34 	115 	2413 	
CIT1 	159 	9127 	
YNR001W-A 	13 	2516 	
ATO2 	51 	17354 	
RPC34 	9 	782 	
YNR003W-A 	2 	3 	
SWM2 	48 	1313 	
YNR005C 	6 	86 	
VPS27 	17 	103 	
ATG3 	60 	1636 	
LRO1 	159 	3680 	
NRM1 	65 	1784 	
CSE2 	22 	275 	
PRP2 	43 	1012 	
URK1 	85 	1873 	
PHO91 	148 	2834 	
YNR014W 	59 	1254 	
SMM1 	110 	7240 	
ACC1 	4 	4 	
TIM23 	4 	73 	
RCF2 	62 	2820 	
ARE2 	80 	1526 	
ATP23 	29 	981 	
YNR021W 	65 	1437 	
MRPL50 	21 	389 	
SNF12 	9 	106 	
MPP6 	41 	238 	
YNR025C 	28 	98 	
SEC12 	26 	631 	
BUD17 	58 	896 	
CPR8 	62 	1606 	
YNR029C 	38 	639 	
ALG12 	74 	1136 	
SSK2 	106 	1731 	
PPG1 	23 	502 	
HUB1 	12 	169 	
ABZ1 	91 	1903 	
SOL1 	50 	1047 	
YNR034W-A 	22 	377 	
ARC35 	7 	54 	
MRPS12 	15 	220 	
RSM19 	9 	75 	
DBP6 	17 	191 	
ZRG17 	64 	989 	
YNR040W 	37 	666 	
COQ2 	56 	709 	
YNR042W 	16 	128 	
MVD1 	2 	1 	
AGA1 	64 	799 	
PET494 	78 	1384 	
TRM112 	2 	2 	
FPK1 	79 	1710 	
YNR048W 	44 	864 	
MSO1 	46 	530 	
LYS9 	0 	0 	
BRE5 	40 	529 	
POP2 	19 	199 	
NOG2 	0 	0 	
ESF2 	16 	109 	
HOL1 	72 	925 	
BIO5 	49 	764 	
BIO4 	40 	965 	
BIO3 	61 	1209 	
MNT4 	63 	957 	
FRE4 	96 	1650 	
YNR061C 	23 	408 	
YNR062C 	16 	173 	
YNR063W 	52 	518 	
YNR064C 	28 	938 	
YNR065C 	71 	1025 	
YNR066C 	31 	679 	
DSE4 	59 	726 	
YNR068C 	11 	62 	
BSC5 	33 	335 	
PDR18 	88 	1574 	
YNR071C 	47 	905 	
HXT17 	32 	539 	
YNR073C 	23 	195 	
AIF1 	15 	141 	
COS10 	15 	301 	
YNR075C-A 	9 	163 	
PAU6 	0 	0 	
YNR077C 	3 	10 	
YOL166W-A 	3 	40 	
YOL166C 	5 	23 	
AAD15 	4 	20 	
YOL164W-A 	4 	21 	
BDS1 	74 	1322 	
YOL163W 	24 	487 	
YOL162W 	16 	212 	
PAU20 	3 	3 	
YOL160W 	11 	84 	
YOL159C-A 	14 	94 	
YOL159C 	21 	307 	
ENB1 	47 	813 	
IMA2 	27 	469 	
HXT11 	21 	215 	
YOL155W-A 	0 	0 	
HPF1 	25 	63 	
ZPS1 	20 	139 	
FRE7 	53 	862 	
GRE2 	17 	110 	
YOL150C 	5 	5 	
DCP1 	0 	0 	
SPT20 	23 	157 	
PEX11 	12 	26 	
PSF3 	0 	0 	
CTR9 	17 	161 	
NOP8 	9 	98 	
RIB4 	0 	0 	
RRP40 	1 	0 	
PPM2 	57 	943 	
ARG8 	9 	25 	
CDC33 	1 	0 	
RTC1 	52 	963 	
BSC6 	36 	598 	
PFK27 	30 	338 	
MED7 	3 	2 	
YOL134C 	13 	231 	
HRT1 	0 	0 	
GAS4 	50 	756 	
YOL131W 	9 	50 	
ALR1 	19 	160 	
VPS68 	11 	134 	
YGK3 	44 	457 	
RPL25 	0 	0 	
MDH2 	28 	521 	
TRM13 	59 	536 	
TRM11 	31 	514 	
HRP1 	3 	3 	
SMF1 	55 	894 	
RPS19A 	14 	96 	
RPL18A 	0 	0 	
MCH4 	37 	418 	
YOL118C 	19 	151 	
RRI2 	38 	591 	
MSN1 	20 	356 	
PAP2 	9 	64 	
YOL114C 	17 	95 	
SKM1 	44 	646 	
MSB4 	68 	941 	
MDY2 	24 	470 	
SHR5 	77 	1851 	
ZEO1 	4 	4 	
INO4 	1 	0 	
YOL107W 	47 	624 	
YOL106W 	11 	83 	
WSC3 	37 	375 	
NDJ1 	19 	180 	
ITR2 	59 	1026 	
TPT1 	2 	1 	
IZH4 	23 	90 	
PKH2 	44 	461 	
YOL099C 	11 	65 	
YOL098C 	46 	704 	
YOL097W-A 	9 	120 	
WRS1 	4 	11 	
COQ3 	20 	420 	
HMI1 	28 	247 	
RFC4 	0 	0 	
TRM10 	20 	404 	
YPQ1 	27 	373 	
SPO21 	42 	393 	
MSH2 	35 	332 	
HAL9 	48 	559 	
MPD2 	30 	350 	
DUF1 	47 	502 	
MHF1 	16 	465 	
ADH1 	2 	4 	
YOL085W-A 	25 	324 	
YOL085C 	39 	774 	
PHM7 	88 	1372 	
ATG34 	36 	564 	
YOL083C-A 	6 	167 	
ATG19 	41 	688 	
IRA2 	22 	176 	
REX4 	21 	291 	
YOL079W 	8 	29 	
AVO1 	37 	476 	
ATP19 	6 	45 	
BRX1 	2 	2 	
MDM20 	20 	97 	
YOL075C 	78 	1334 	
YOL073C 	29 	443 	
THP1 	4 	4 	
EMI5 	13 	121 	
NBA1 	49 	1171 	
NUF2 	1 	0 	
HST1 	30 	417 	
RTG1 	6 	32 	
RIB2 	25 	327 	
INP54 	29 	519 	
MET22 	17 	144 	
CRT10 	82 	1168 	
APM4 	35 	467 	
PRS5 	53 	1060 	
MAM3 	111 	2409 	
GPD2 	55 	1012 	
ARG1 	14 	115 	
YOL057W 	52 	1061 	
GPM3 	37 	1003 	
THI20 	80 	1561 	
PSH1 	65 	1220 	
AIM39 	60 	826 	
DDR2 	7 	83 	
SPE2 	94 	1829 	
GAL11 	22 	255 	
YOL050C 	12 	100 	
GSH2 	28 	172 	
RRT8 	30 	203 	
LDS2 	40 	588 	
YOL046C 	25 	503 	
PSK2 	80 	1446 	
PEX15 	59 	771 	
NTG2 	58 	1102 	
NGL1 	46 	811 	
NOP12 	47 	736 	
RPS15 	0 	0 	
RPP2A 	10 	50 	
YOL038C-A 	10 	91 	
PRE6 	1 	0 	
YOL037C 	22 	286 	
YOL036W 	48 	681 	
YOL035C 	18 	233 	
SMC5 	7 	59 	
MSE1 	28 	161 	
OPI10 	34 	847 	
SIL1 	61 	879 	
GAS5 	65 	722 	
YOL029C 	18 	407 	
YAP7 	18 	153 	
MDM38 	62 	1002 	
MIM1 	16 	277 	
LAG2 	87 	1231 	
YOL024W 	26 	207 	
IFM1 	96 	1575 	
TSR4 	1 	0 	
DIS3 	11 	115 	
TAT2 	113 	1845 	
YOL019W-A 	10 	918 	
YOL019W 	125 	2841 	
TLG2 	16 	135 	
ESC8 	172 	3321 	
CMK2 	74 	1304 	
IRC10 	79 	1033 	
YOL014W 	14 	217 	
YOL013W-B 	12 	131 	
YOL013W-A 	15 	1062 	
HRD1 	87 	1323 	
HTZ1 	12 	97 	
PLB3 	164 	2712 	
RCL1 	8 	292 	
MDM12 	8 	61 	
COQ10 	47 	1087 	
CSI2 	86 	2368 	
TOP1 	112 	1438 	
RPB11 	1 	0 	
SIN3 	156 	2838 	
PFA4 	129 	3055 	
IZH2 	107 	5913 	
PHO80 	88 	1781 	
RRP6 	155 	4422 	
ALG6 	163 	3254 	
YSP3 	161 	8131 	
UTP23 	16 	180 	
DNL4 	294 	5213 	
TSR3 	97 	2424 	
SGT2 	99 	2433 	
SLG1 	39 	303 	
YOR008C-A 	17 	349 	
YOR008W-B 	12 	219 	
TIR4 	64 	630 	
TIR2 	56 	624 	
AUS1 	203 	3661 	
YOR011W-A 	21 	244 	
YOR012W 	26 	578 	
IRC11 	35 	738 	
RTS1 	75 	784 	
YOR015W 	22 	272 	
ERP4 	46 	1031 	
PET127 	136 	2133 	
ROD1 	88 	1087 	
YOR019W 	131 	2487 	
HSP10 	1 	0 	
YOR020W-A 	14 	79 	
SFM1 	31 	413 	
YOR022C 	90 	1462 	
AHC1 	71 	1025 	
YOR024W 	23 	1995 	
HST3 	80 	983 	
BUB3 	53 	1149 	
STI1 	52 	699 	
CIN5 	63 	898 	
YOR029W 	23 	634 	
DFG16 	69 	920 	
CRS5 	24 	318 	
HMS1 	53 	616 	
YOR032W-A 	24 	608 	
EXO1 	99 	1315 	
AKR2 	87 	1129 	
YOR034C-A 	28 	902 	
SHE4 	73 	1174 	
PEP12 	8 	34 	
CYC2 	64 	919 	
HIR2 	66 	890 	
CKB2 	9 	147 	
GLO4 	47 	762 	
YOR041C 	17 	309 	
CUE5 	37 	491 	
WHI2 	24 	304 	
IRC23 	14 	243 	
TOM6 	5 	77 	
DBP5 	0 	0 	
STD1 	16 	109 	
RAT1 	9 	18 	
RSB1 	44 	606 	
YOR050C 	40 	517 	
ETT1 	44 	520 	
TMC1 	16 	149 	
YOR053W 	12 	219 	
VHS3 	76 	1267 	
YOR055W 	33 	611 	
NOB1 	20 	245 	
SGT1 	13 	104 	
ASE1 	77 	1314 	
LPL1 	46 	526 	
SLD7 	12 	150 	
CKA2 	13 	91 	
YOR062C 	37 	540 	
RPL3 	1 	0 	
YNG1 	19 	195 	
CYT1 	20 	238 	
MSA1 	33 	530 	
ALG8 	19 	190 	
VPS5 	25 	164 	
VAM10 	5 	8 	
GYP1 	17 	137 	
NRT1 	33 	594 	
YOR072W 	32 	573 	
YOR072W-A 	27 	616 	
YOR072W-B 	10 	331 	
SGO1 	61 	1495 	
CDC21 	1 	0 	
YOR073W-A 	0 	0 	
UFE1 	1 	0 	
SKI7 	39 	592 	
RTS2 	14 	541 	
BUD21 	8 	95 	
ATX2 	14 	132 	
DIA2 	28 	87 	
TGL5 	53 	713 	
YOR082C 	22 	621 	
WHI5 	86 	1541 	
LPX1 	67 	2067 	
OST3 	45 	698 	
TCB1 	59 	800 	
YVC1 	48 	795 	
VPS21 	3 	10 	
PTC5 	48 	767 	
TMA46 	46 	938 	
ECM3 	47 	560 	
YOR093C 	74 	886 	
ARF3 	14 	68 	
RKI1 	1 	0 	
RPS7A 	4 	28 	
YOR097C 	20 	181 	
NUP1 	18 	67 	
KTR1 	47 	1093 	
CRC1 	43 	428 	
RAS1 	22 	127 	
YOR102W 	2 	6 	
OST2 	0 	0 	
PIN2 	20 	146 	
YOR105W 	6 	31 	
VAM3 	11 	65 	
RGS2 	26 	239 	
LEU9 	35 	369 	
YOR108C-A 	6 	35 	
INP53 	44 	413 	
TFC7 	13 	60 	
YOR111W 	17 	121 	
CEX1 	36 	276 	
AZF1 	26 	203 	
YOR114W 	31 	528 	
TRS33 	10 	64 	
RPO31 	3 	19 	
RPT5 	1 	0 	
RTC5 	37 	439 	
RIO1 	1 	0 	
GCY1 	21 	108 	
YOR121C 	9 	21 	
PFY1 	3 	2 	
LEO1 	47 	394 	
UBP2 	25 	211 	
CAT5 	17 	206 	
IAH1 	29 	353 	
RGA1 	34 	215 	
ADE2 	55 	47805 	
AFI1 	41 	567 	
ORT1 	6 	12 	
YOR131C 	15 	99 	
VPS17 	20 	381 	
EFT1 	6 	29 	
BAG7 	50 	1128 	
IRC14 	4 	3 	
IDH2 	11 	40 	
SIA1 	45 	765 	
RUP1 	52 	667 	
YOR139C 	4 	24 	
SFL1 	33 	314 	
ARP8 	15 	81 	
LSC1 	15 	207 	
THI80 	1 	0 	
ELG1 	30 	289 	
PNO1 	0 	0 	
YOR146W 	0 	0 	
MDM32 	5 	14 	
SPP2 	8 	67 	
SMP3 	0 	0 	
MRPL23 	9 	56 	
RPB2 	0 	0 	
YOR152C 	9 	18 	
PDR5 	51 	520 	
SLP1 	26 	292 	
ISN1 	19 	162 	
NFI1 	37 	275 	
PUP1 	3 	3 	
PET123 	10 	99 	
SME1 	0 	0 	
MTR10 	6 	14 	
PNS1 	31 	347 	
YOR161W-A 	1 	0 	
YOR161W-B 	3 	4 	
YOR161C-C 	8 	75 	
YRR1 	51 	822 	
DDP1 	16 	147 	
GET4 	18 	265 	
SEY1 	49 	1065 	
SWT1 	28 	469 	
RPS28A 	3 	10 	
GLN4 	1 	0 	
YOR169C 	1 	0 	
YOR170W 	4 	6 	
LCB4 	22 	179 	
YRM1 	53 	721 	
DCS2 	24 	149 	
MED4 	8 	63 	
ALE1 	33 	399 	
HEM15 	3 	6 	
MPC54 	29 	385 	
GAC1 	16 	79 	
SYC1 	17 	312 	
DCI1 	7 	21 	
LAS17 	17 	116 	
RPS30B 	1 	0 	
FYV12 	34 	514 	
SER1 	3 	4 	
GSP2 	27 	142 	
YOR186W 	19 	336 	
YOR186C-A 	14 	220 	
TUF1 	9 	89 	
MSB1 	43 	464 	
IES4 	6 	22 	
SPR1 	33 	408 	
ULS1 	35 	271 	
THI72 	31 	316 	
YOR192C-C 	2 	22 	
PEX27 	14 	262 	
TOA1 	0 	0 	
SLK19 	20 	92 	
LIP5 	27 	154 	
MCA1 	10 	81 	
BFR1 	12 	166 	
YOR199W 	21 	455 	
YOR200W 	11 	55 	
MRM1 	21 	138 	
HIS3 	11 	140 	
YOR203W 	13 	140 	
DED1 	2 	1 	
GEP3 	40 	510 	
NOC2 	1 	0 	
RET1 	2 	1 	
PTP2 	22 	341 	
NPT1 	7 	22 	
RPB10 	0 	0 	
MGM1 	11 	124 	
STE4 	28 	406 	
SAS5 	21 	254 	
SPR2 	26 	252 	
AIM41 	8 	36 	
RUD3 	12 	171 	
RFC1 	16 	129 	
YOR218C 	3 	4 	
STE13 	32 	693 	
RCN2 	9 	41 	
MCT1 	19 	290 	
ODC2 	26 	646 	
YOR223W 	15 	212 	
RPB8 	0 	0 	
YOR225W 	15 	124 	
ISU2 	13 	136 	
HER1 	35 	488 	
MCP1 	25 	200 	
WTM2 	78 	1484 	
WTM1 	25 	238 	
MKK1 	23 	184 	
YOR231C-A 	2 	1 	
MGE1 	0 	0 	
KIN4 	36 	325 	
RPL33B 	7 	58 	
IRC13 	17 	102 	
DFR1 	0 	0 	
HES1 	22 	293 	
YOR238W 	23 	298 	
ABP140 	30 	181 	
MET7 	17 	307 	
SSP2 	23 	237 	
PUS7 	20 	162 	
ESA1 	1 	0 	
DGA1 	19 	94 	
ENV9 	33 	648 	
SRL1 	13 	86 	
YOR248W 	8 	56 	
APC5 	2 	10 	
CLP1 	2 	1 	
TUM1 	30 	309 	
TMA16 	14 	204 	
NAT5 	13 	83 	
SEC63 	1 	0 	
OSW1 	24 	105 	
TRE2 	12 	65 	
CDC31 	0 	0 	
HNT3 	9 	79 	
RPT4 	1 	0 	
GCD1 	1 	0 	
RPN8 	3 	5 	
GPN2 	1 	0 	
YOR263C 	8 	120 	
DSE3 	15 	260 	
RBL2 	2 	71 	
PNT1 	22 	185 	
HRK1 	29 	274 	
YOR268C 	30 	457 	
PAC1 	29 	416 	
VPH1 	10 	26 	
FSF1 	30 	440 	
YTM1 	0 	0 	
TPO4 	31 	552 	
MOD5 	31 	287 	
RIM20 	17 	116 	
CAF20 	6 	40 	
YOR277C 	3 	4 	
HEM4 	0 	0 	
RFM1 	14 	120 	
FSH3 	10 	139 	
PLP2 	6 	32 	
YOR282W 	12 	236 	
YOR283W 	17 	302 	
HUA2 	19 	102 	
RDL1 	15 	152 	
RDL2 	14 	110 	
RRP36 	1 	0 	
MPD1 	13 	42 	
YOR289W 	26 	426 	
SNF2 	20 	199 	
YPK9 	52 	599 	
YOR292C 	28 	362 	
RPS10A 	0 	0 	
YOR293C-A 	6 	5 	
RRS1 	2 	1 	
UAF30 	14 	220 	
YOR296W 	62 	881 	
TIM18 	3 	18 	
MUM3 	45 	615 	
MBF1 	8 	59 	
BUD7 	30 	339 	
YOR300W 	24 	356 	
RAX1 	50 	1664 	
YOR302W 	0 	0 	
CPA1 	27 	267 	
ISW2 	32 	279 	
BIL1 	7 	36 	
RRG7 	10 	37 	
MCH5 	25 	271 	
SLY41 	23 	208 	
SNU66 	24 	111 	
YOR309C 	2 	1 	
NOP58 	1 	0 	
DGK1 	2 	2 	
RPL20B 	4 	5 	
SPS4 	23 	289 	
YOR314W 	15 	60 	
YOR314W-A 	1 	0 	
SFG1 	27 	125 	
COT1 	22 	276 	
YOR316C-A 	21 	481 	
FAA1 	53 	923 	
YOR318C 	38 	513 	
HSH49 	0 	0 	
GNT1 	16 	101 	
PMT3 	47 	773 	
LDB19 	16 	126 	
PRO2 	0 	0 	
FRT1 	23 	370 	
YOR325W 	11 	220 	
MYO2 	12 	210 	
SNC2 	9 	29 	
PDR10 	90 	992 	
SCD5 	7 	23 	
YOR329W-A 	8 	80 	
MIP1 	30 	343 	
YOR331C 	5 	71 	
VMA4 	1 	0 	
YOR333C 	9 	58 	
MRS2 	21 	281 	
ALA1 	1 	0 	
YOR335W-A 	0 	0 	
KRE5 	2 	1 	
TEA1 	25 	408 	
YOR338W 	21 	482 	
UBC11 	5 	11 	
RPA43 	1 	0 	
RPA190 	1 	0 	
YOR342C 	36 	222 	
YOR343C 	35 	655 	
TYE7 	9 	165 	
YOR345C 	3 	36 	
REV1 	56 	904 	
PYK2 	18 	137 	
PUT4 	218 	8588 	
CIN1 	122 	1948 	
MNE1 	52 	431 	
MEK1 	18 	208 	
TFB6 	23 	350 	
SOG2 	11 	47 	
MSC6 	32 	345 	
GDS1 	20 	206 	
CIR2 	53 	754 	
SNX3 	10 	167 	
HAP5 	23 	294 	
VTS1 	18 	164 	
PDE2 	23 	300 	
PRT1 	14 	312 	
PRE10 	2 	5 	
PIP2 	39 	454 	
YOR364W 	20 	304 	
YOR365C 	51 	626 	
YOR366W 	10 	69 	
SCP1 	12 	56 	
RAD17 	15 	147 	
RPS12 	0 	0 	
MRS6 	5 	9 	
GPB1 	60 	1313 	
NDD1 	5 	55 	
NUD1 	9 	32 	
ALD4 	37 	233 	
GDH1 	10 	111 	
YOR376W 	25 	395 	
YOR376W-A 	1 	0 	
ATF1 	20 	299 	
AMF1 	52 	818 	
YOR379C 	24 	454 	
RDR1 	63 	1309 	
FRE3 	26 	230 	
YOR381W-A 	9 	212 	
FIT2 	7 	21 	
FIT3 	10 	65 	
FRE5 	48 	476 	
YOR385W 	20 	240 	
PHR1 	21 	175 	
YOR387C 	10 	32 	
FDH1 	2 	3 	
YOR389W 	22 	387 	
FEX1 	4 	14 	
HSP33 	3 	27 	
YOR392W 	14 	188 	
ERR1 	0 	0 	
PAU21 	0 	0 	
YOR394C-A 	5 	40 	
YRF1-8 	0 	0 	
YOR396C-A 	0 	0 	
YRF1-7 	0 	0 	
YPL283W-B 	0 	0 	
YPL283W-A 	0 	0 	
PAU22 	0 	0 	
ERR2 	0 	0 	
HSP32 	0 	0 	
FEX2 	4 	31 	
YPL278C 	0 	0 	
YPL277C 	24 	319 	
SAM3 	43 	534 	
SAM4 	8 	49 	
PBI1 	16 	122 	
ATP15 	1 	0 	
MDL2 	38 	675 	
KAR9 	64 	940 	
PLC1 	3 	44 	
ACM1 	19 	134 	
DIM1 	0 	0 	
DIP5 	32 	515 	
YPL264C 	32 	274 	
KEL3 	62 	1165 	
FUM1 	21 	189 	
YPL261C 	19 	359 	
YPL260W 	13 	186 	
APM1 	20 	100 	
THI21 	76 	1421 	
YPL257W 	11 	50 	
CLN2 	32 	328 	
BBP1 	2 	2 	
HFI1 	12 	128 	
VIK1 	73 	1465 	
YAH1 	0 	0 	
YPL251W 	2 	1 	
ICY2 	10 	110 	
RPL36B 	4 	3 	
YPL250W-A 	3 	2 	
GYP5 	57 	613 	
GAL4 	2 	5 	
YPL247C 	46 	663 	
RBD2 	19 	102 	
YPL245W 	35 	451 	
HUT1 	14 	249 	
SRP68 	2 	4 	
IQG1 	28 	206 	
CIN2 	24 	139 	
HSP82 	32 	441 	
YAR1 	8 	42 	
YPL238C 	0 	0 	
SUI3 	0 	0 	
ENV7 	16 	231 	
RVB2 	2 	2 	
VMA11 	3 	5 	
NSL1 	3 	13 	
SSO1 	14 	210 	
FAS2 	0 	0 	
USV1 	24 	177 	
YPL229W 	14 	144 	
CET1 	2 	1 	
ALG5 	14 	133 	
NEW1 	21 	113 	
YPL225W 	6 	24 	
MMT2 	41 	786 	
GRE1 	20 	270 	
FMP40 	49 	789 	
YPL222C-A 	8 	66 	
FLC1 	59 	838 	
RPL1A 	3 	24 	
PCL8 	21 	299 	
SAR1 	0 	0 	
BMS1 	5 	27 	
YPL216W 	74 	681 	
CBP3 	10 	43 	
THI6 	31 	474 	
LEA1 	13 	247 	
PUS1 	52 	1057 	
NIP7 	0 	0 	
SRP72 	3 	6 	
IPL1 	7 	50 	
RKM1 	28 	250 	
TYW1 	62 	757 	
PGC1 	15 	161 	
YPL205C 	15 	140 	
HRR25 	20 	141 	
TPK2 	35 	487 	
AFT2 	33 	496 	
YIG1 	30 	166 	
CSM4 	10 	94 	
YPL199C 	14 	200 	
RPL7B 	17 	262 	
YPL197C 	5 	30 	
OXR1 	13 	89 	
APL5 	23 	175 	
DDC1 	19 	315 	
RSA1 	14 	48 	
PRM3 	6 	6 	
YPL191C 	41 	709 	
NAB3 	2 	1 	
COA2 	3 	5 	
GUP2 	36 	508 	
POS5 	7 	47 	
MF
UIP4 	34 	695 	
YPL185W 	30 	799 	
MRN1 	35 	247 	
RTC6 	8 	57 	
RTT10 	55 	682 	
YPL182C 	16 	125 	
CTI6 	30 	191 	
TCO89 	43 	448 	
PPQ1 	32 	395 	
CBC2 	9 	73 	
CUP9 	25 	167 	
TRE1 	77 	1270 	
SPT14 	4 	54 	
NIP100 	22 	141 	
MRPL40 	17 	199 	
COX10 	29 	253 	
OYE3 	49 	760 	
DAP1 	31 	481 	
MEX67 	6 	23 	
YPL168W 	31 	260 	
REV3 	52 	423 	
ATG29 	10 	52 	
SET6 	17 	122 	
MLH3 	32 	416 	
SVS1 	15 	64 	
YPL162C 	10 	32 	
BEM4 	26 	190 	
CDC60 	2 	45 	
PET20 	14 	88 	
AIM44 	63 	1229 	
TGS1 	36 	397 	
PRM4 	20 	188 	
KIP2 	73 	1969 	
PEP4 	28 	336 	
RAD53 	20 	221 	
YPL152W-A 	0 	0 	
RRD2 	16 	231 	
PRP46 	10 	218 	
YPL150W 	72 	793 	
ATG5 	12 	71 	
PPT2 	2 	1 	
PXA1 	19 	135 	
NOP53 	2 	3 	
KES1 	15 	102 	
POC4 	7 	187 	
